392	-91.049613	-88.538918	0.694852
393	-91.049613	-88.565914	0.691154
394	-91.049613	-88.592337	0.687502
395	-91.049613	-88.618203	0.683898
396	-91.049613	-88.643530	0.680339
397	-91.062241	-88.668465	0.676852
398	-91.070315	-88.692974	0.673424
399	-91.050294	-88.716785	0.670062
400	-91.024925	-88.739866	0.666757
401	-91.044526	-88.762685	0.663496
402	-91.124005	-88.785835	0.660319
403	-91.132082	-88.808614	0.657170
404	-91.137089	-88.831003	0.654063
405	-91.197123	-88.853538	0.651111
406	-91.184536	-88.875528	0.648178
407	-91.122728	-88.896530	0.645212
408	-91.261156	-88.918425	0.642397
409	-91.346784	-88.940703	0.639651
410	-91.398960	-88.963051	0.637106
411	-91.459074	-88.985538	0.634618
412	-91.208483	-89.005386	0.632003
413	-91.365123	-89.026268	0.629420
414	-91.630038	-89.049108	0.626864
415	-91.792395	-89.072963	0.624242
416	-92.080179	-89.098887	0.621806
417	-92.227056	-89.125624	0.619354
418	-92.245956	-89.152067	0.616802
419	-92.226399	-89.177902	0.614190
420	-92.476172	-89.205388	0.611888
421	-92.804876	-89.235135	0.609665
422	-93.100857	-89.266822	0.607555
423	-93.144127	-89.298344	0.605450
424	-93.063274	-89.328707	0.603303
425	-93.002041	-89.358093	0.601176
426	-93.069092	-89.387546	0.599311
427	-93.169381	-89.417324	0.597498
428	-93.331733	-89.447905	0.595752
429	-93.346293	-89.478125	0.593908
430	-93.563176	-89.509549	0.592059
431	-93.766348	-89.542044	0.590242
432	-93.749776	-89.573920	0.588322
433	-93.939490	-89.606744	0.586530
434	-93.891425	-89.638719	0.584763
435	-93.953064	-89.670678	0.583127
436	-93.764164	-89.700777	0.581521
437	-93.535560	-89.728768	0.579835
438	-93.728322	-89.757750	0.578227
439	-93.666377	-89.785870	0.576485
440	-93.890352	-89.815187	0.574805
441	-93.873549	-89.843970	0.573043
442	-93.960652	-89.872961	0.571295
443	-94.171150	-89.903018	0.569628
444	-94.103976	-89.932191	0.568031
445	-94.304964	-89.962348	0.566483
446	-94.268430	-89.991842	0.564854
447	-94.216689	-90.020583	0.563207
448	-94.117040	-90.048261	0.561572
449	-94.146271	-90.075765	0.559935
450	-94.330013	-90.104126	0.558318
451	-94.325007	-90.132079	0.556736
452	-94.187944	-90.158763	0.555099
453	-94.214447	-90.185270	0.553489
454	-94.225539	-90.211506	0.551909
455	-94.356931	-90.238251	0.550412
456	-94.420986	-90.265063	0.548933
457	-94.486987	-90.291954	0.547513
458	-94.523037	-90.318733	0.546063
459	-94.543737	-90.345306	0.544595
460	-94.525800	-90.371434	0.543098
461	-94.522076	-90.397214	0.541646
462	-94.487002	-90.422460	0.540232
463	-94.420761	-90.446989	0.538825
464	-94.418108	-90.471203	0.537420
465	-94.437278	-90.495240	0.536003
466	-94.566435	-90.519765	0.534629
467	-94.634381	-90.544404	0.533272
468	-94.657466	-90.568886	0.531931
469	-94.707039	-90.593372	0.530627
470	-94.729492	-90.617703	0.529321
471	-94.690161	-90.641518	0.528065
472	-94.659779	-90.664880	0.526805
473	-94.660972	-90.687979	0.525543
474	-94.721249	-90.711159	0.524299
475	-94.718244	-90.734056	0.523068
476	-94.720484	-90.756706	0.521837
477	-94.765417	-90.779354	0.520584
478	-94.747674	-90.801648	0.519312
479	-94.793065	-90.823947	0.518034
480	-94.792520	-90.845994	0.516749
481	-94.760606	-90.867622	0.515463
482	-94.778094	-90.889108	0.514188
483	-94.819145	-90.910584	0.512931
484	-94.790345	-90.931669	0.511677
485	-94.781506	-90.952479	0.510425
486	-94.771688	-90.973013	0.509175
487	-94.748078	-90.993200	0.507934
488	-94.689050	-91.012859	0.506672
489	-94.678207	-91.032252	0.505399
490	-94.664037	-91.051367	0.504117
491	-94.649447	-91.070205	0.502851
492	-94.632481	-91.088759	0.501611
493	-94.667714	-91.107303	0.500403
494	-94.685957	-91.125749	0.499236
495	-94.624509	-91.143692	0.498083
496	-94.581481	-91.161231	0.496929
497	-94.573550	-91.178553	0.495720
498	-94.568548	-91.195674	0.494497
499	-94.619669	-91.212880	0.493308
500	-94.700715	-91.230319	0.492142
501	-94.707688	-91.247619	0.490960
502	-94.681491	-91.264619	0.489744
503	-94.638739	-91.281240	0.488526
504	-94.588633	-91.297453	0.487308
505	-94.642541	-91.313770	0.486107
506	-94.648719	-91.329959	0.484927
507	-94.625365	-91.345879	0.483739
508	-94.554092	-91.361303	0.482515
509	-94.436990	-91.376019	0.481303
510	-94.427576	-91.390551	0.480119
511	-94.473557	-91.405162	0.478878
512	-94.571053	-91.420096	0.477647
513	-94.779558	-91.435868	0.476468
514	-94.713178	-91.451182	0.475274
515	-94.557780	-91.465632	0.474110
516	-94.480259	-91.479588	0.472983
517	-94.577812	-91.493866	0.471864
518	-94.755537	-91.508827	0.470703
519	-94.759928	-91.523673	0.469511
520	-94.936969	-91.539188	0.468343
521	-94.806880	-91.553974	0.467160
522	-94.644406	-91.567894	0.465958
523	-94.672004	-91.581814	0.464724
524	-94.674483	-91.595621	0.463462
525	-94.761051	-91.609689	0.462231
526	-94.759560	-91.623627	0.461079
527	-94.694812	-91.637156	0.459890
528	-94.971778	-91.651782	0.458743
529	-94.908999	-91.666005	0.457572
530	-94.941811	-91.680248	0.456399
531	-94.953542	-91.694418	0.455239
532	-95.019042	-91.708748	0.454117
533	-95.103299	-91.723317	0.453024
534	-95.320950	-91.738692	0.451976
535	-95.175724	-91.753318	0.450908
536	-95.438814	-91.768934	0.449864
537	-95.629154	-91.785222	0.448897
538	-95.587305	-91.801197	0.447950
539	-95.799003	-91.817924	0.447027
540	-95.924467	-91.835035	0.446110
541	-96.141637	-91.852905	0.445208
542	-96.250889	-91.871078	0.444278
543	-96.397676	-91.889706	0.443373
544	-96.573567	-91.908902	0.442515
545	-96.803297	-91.928879	0.441705
546	-96.954677	-91.949309	0.440921
547	-96.895171	-91.969333	0.440093
548	-96.955076	-91.989437	0.439290
549	-96.937280	-92.009308	0.438449
550	-96.862299	-92.028720	0.437600
551	-96.693910	-92.047306	0.436720
552	-96.686822	-92.065717	0.435845
553	-96.690660	-92.083997	0.434950
554	-96.848254	-92.102754	0.434031
555	-97.034262	-92.122094	0.433150
556	-97.052408	-92.141353	0.432282
557	-97.178746	-92.160953	0.431430
558	-97.242190	-92.180648	0.430572
559	-97.174681	-92.199930	0.429680
560	-97.301061	-92.219550	0.428818
561	-97.363857	-92.239260	0.427983
562	-97.365987	-92.258827	0.427152
563	-97.332314	-92.278118	0.426317
564	-97.312367	-92.297187	0.425481
565	-97.297852	-92.316058	0.424642
566	-97.297852	-92.334786	0.423805
567	-97.297852	-92.353375	0.422969
568	-97.297852	-92.371824	0.422136
569	-97.297852	-92.390136	0.421304
570	-97.297852	-92.408313	0.420474
571	-97.297852	-92.426356	0.419647
572	-97.297852	-92.444266	0.418821
573	-97.297852	-92.462044	0.417997
574	-97.297852	-92.479693	0.417176
575	-97.297852	-92.497214	0.416356
576	-97.297852	-92.514608	0.415539
577	-97.297852	-92.531876	0.414723
578	-97.297852	-92.549019	0.413910
579	-97.297852	-92.566040	0.413099
580	-97.297852	-92.582940	0.412291
581	-97.297852	-92.599719	0.411484
582	-97.297852	-92.616379	0.410680
583	-97.297852	-92.632921	0.409878
584	-97.297852	-92.649347	0.409079
585	-97.297852	-92.665657	0.408281
586	-97.297975	-92.681854	0.407487
587	-97.315694	-92.698000	0.406692
588	-97.365113	-92.714205	0.405902
589	-97.424702	-92.730505	0.405123
590	-97.458012	-92.746806	0.404353
591	-97.504540	-92.763156	0.403589
592	-97.536663	-92.779504	0.402828
593	-97.453337	-92.795455	0.402044
594	-97.471910	-92.811362	0.401264
595	-97.576311	-92.827514	0.400505
596	-97.667095	-92.843864	0.399771
597	-97.657201	-92.860070	0.399045
598	-97.902371	-92.876991	0.398355
599	-98.108426	-92.894487	0.397687
600	-98.123268	-92.911917	0.397030
601	-98.082326	-92.929094	0.396362
602	-98.132818	-92.946325	0.395709
603	-98.197011	-92.963654	0.395047
604	-98.460020	-92.981734	0.394443
605	-98.664320	-93.000365	0.393884
606	-98.573688	-93.018579	0.393301
607	-98.729454	-93.037181	0.392727
608	-98.922023	-93.056288	0.392171
609	-99.109162	-93.075876	0.391657
610	-99.195504	-93.095617	0.391166
611	-99.251303	-93.115410	0.390689
612	-99.386562	-93.135510	0.390214
613	-99.400162	-93.155525	0.389762
614	-99.471523	-93.175640	0.389319
615	-99.525459	-93.195798	0.388869
616	-99.443759	-93.215570	0.388412
617	-99.473796	-93.235312	0.387983
618	-99.597350	-93.255318	0.387578
619	-99.563995	-93.275095	0.387129
620	-99.657263	-93.295039	0.386692
621	-99.839498	-93.315427	0.386269
622	-99.971464	-93.336098	0.385867
623	-100.008439	-93.356755	0.385474
624	-99.786124	-93.376599	0.385022
625	-99.655516	-93.395918	0.384543
626	-99.760904	-93.415443	0.384081
627	-99.978937	-93.435515	0.383644
628	-100.053925	-93.455693	0.383219
629	-100.113371	-93.475929	0.382810
630	-100.229244	-93.496394	0.382405
631	-100.211301	-93.516680	0.381990
632	-100.193538	-93.536791	0.381583
633	-99.961938	-93.556086	0.381134
634	-99.951156	-93.575233	0.380686
635	-100.088592	-93.594676	0.380269
636	-100.321911	-93.614697	0.379894
637	-100.420775	-93.634893	0.379528
638	-100.449931	-93.655056	0.379161
639	-100.378421	-93.674889	0.378774
640	-100.375127	-93.694596	0.378381
641	-100.399041	-93.714257	0.377991
642	-100.443614	-93.733933	0.377598
643	-100.350930	-93.753225	0.377177
644	-100.220807	-93.772026	0.376736
645	-100.173610	-93.790581	0.376293
646	-100.145230	-93.808947	0.375830
647	-100.294167	-93.827637	0.375389
648	-100.569109	-93.847009	0.374994
649	-100.562754	-93.866252	0.374588
650	-100.515403	-93.885249	0.374164
651	-100.434837	-93.903909	0.373727
652	-100.407301	-93.922385	0.373284
653	-100.407806	-93.940757	0.372846
654	-100.446854	-93.959136	0.372410
655	-100.434389	-93.977376	0.371971
656	-100.459819	-93.995585	0.371539
657	-100.555890	-94.013961	0.371117
658	-100.558978	-94.032243	0.370699
659	-100.505694	-94.050275	0.370266
660	-100.476106	-94.068125	0.369831
661	-100.514926	-94.085983	0.369404
662	-100.484349	-94.103658	0.368978
663	-100.468571	-94.121192	0.368555
664	-100.423465	-94.138506	0.368126
665	-100.390882	-94.155636	0.367692
666	-100.401135	-94.172700	0.367263
667	-100.417673	-94.189716	0.366835
668	-100.450866	-94.206730	0.366406
669	-100.478618	-94.223727	0.365975
670	-100.505184	-94.240704	0.365545
671	-100.555316	-94.257725	0.365123
672	-100.539179	-94.274610	0.364695
673	-100.467376	-94.291213	0.364259
674	-100.472413	-94.307740	0.363824
675	-100.464172	-94.324157	0.363392
676	-100.473910	-94.340513	0.362958
677	-100.539693	-94.356957	0.362534
678	-100.546462	-94.373331	0.362110
679	-100.598690	-94.389757	0.361690
680	-100.561513	-94.405998	0.361260
681	-100.531612	-94.422076	0.360823
682	-100.478665	-94.437931	0.360383
683	-100.430532	-94.453577	0.359936
684	-100.535323	-94.469415	0.359498
685	-100.566849	-94.485253	0.359068
686	-100.434421	-94.500665	0.358614
687	-100.446866	-94.516030	0.358156
688	-100.573856	-94.531643	0.357716
689	-100.574356	-94.547177	0.357282
690	-100.609025	-94.562720	0.356852
691	-100.635588	-94.578252	0.356430
692	-100.559574	-94.593510	0.355998
693	-100.527307	-94.608609	0.355554
694	-100.470158	-94.623486	0.355107
695	-100.437147	-94.638204	0.354662
696	-100.392201	-94.652734	0.354214
697	-100.421879	-94.667266	0.353777
698	-100.583492	-94.682131	0.353358
699	-100.640587	-94.697065	0.352940
700	-100.619796	-94.711871	0.352511
701	-100.727378	-94.726873	0.352087
702	-100.605278	-94.741495	0.351654
703	-100.671430	-94.756210	0.351235
704	-100.740375	-94.771022	0.350829
705	-100.784894	-94.785871	0.350433
706	-100.851838	-94.800812	0.350055
707	-100.882326	-94.815754	0.349678
708	-100.590644	-94.829909	0.349270
709	-100.723783	-94.844319	0.348871
710	-100.960794	-94.859237	0.348480
711	-101.055724	-94.874314	0.348110
712	-101.108022	-94.889444	0.347744
713	-101.169439	-94.904650	0.347372
714	-101.254411	-94.919988	0.347011
715	-101.167157	-94.935041	0.346642
716	-101.084228	-94.949823	0.346266
717	-101.124256	-94.964630	0.345885
718	-101.176105	-94.979490	0.345486
719	-101.386979	-94.994782	0.345117
720	-101.384073	-95.009994	0.344761
721	-101.379245	-95.025123	0.344416
722	-101.396189	-95.040221	0.344076
723	-101.299288	-95.055017	0.343715
724	-101.252667	-95.069635	0.343333
725	-101.508552	-95.084785	0.342982
726	-101.418242	-95.099652	0.342625
727	-101.751599	-95.115231	0.342298
728	-101.751815	-95.130737	0.341956
729	-101.892659	-95.146499	0.341630
730	-101.885127	-95.162170	0.341290
731	-102.034161	-95.178114	0.340964
732	-101.950547	-95.193791	0.340652
733	-102.153063	-95.209863	0.340363
734	-102.341527	-95.226296	0.340097
735	-102.325157	-95.242615	0.339835
736	-102.275623	-95.258746	0.339553
737	-102.382175	-95.275046	0.339286
738	-102.500480	-95.291543	0.339018
739	-102.553994	-95.308086	0.338754
740	-102.815146	-95.325148	0.338520
741	-102.891738	-95.342305	0.338297
742	-102.946870	-95.359510	0.338085
743	-102.852580	-95.376425	0.337858
744	-102.934027	-95.393446	0.337639
745	-103.038987	-95.410627	0.337438
746	-102.986489	-95.427613	0.337229
747	-103.005828	-95.444567	0.337029
748	-102.964910	-95.461353	0.336823
749	-102.856387	-95.477823	0.336610
750	-102.830107	-95.494162	0.336395
751	-102.843072	-95.510457	0.336180
752	-102.804032	-95.526593	0.335958
753	-102.813576	-95.542679	0.335734
754	-102.823228	-95.558715	0.335510
755	-102.858913	-95.574760	0.335285
756	-102.858913	-95.590734	0.335060
757	-102.858913	-95.606638	0.334832
758	-102.858913	-95.622473	0.334604
759	-102.858913	-95.638238	0.334374
760	-102.858913	-95.653935	0.334142
761	-102.858913	-95.669564	0.333909
762	-102.858913	-95.685126	0.333675
763	-102.858913	-95.700620	0.333440
764	-102.858913	-95.716047	0.333204
765	-102.858913	-95.731408	0.332966
766	-102.858913	-95.746703	0.332727
767	-102.858913	-95.761933	0.332487
768	-102.858913	-95.777097	0.332246
769	-102.858913	-95.792197	0.332003
770	-102.858913	-95.807233	0.331760
771	-102.858913	-95.822204	0.331515
772	-102.859348	-95.837114	0.331270
773	-102.862865	-95.851967	0.331024
774	-102.862865	-95.866758	0.330776
775	-102.862865	-95.881487	0.330528
776	-102.862865	-95.896154	0.330279
777	-102.862865	-95.910759	0.330029
778	-102.876263	-95.925331	0.329783
779	-102.831344	-95.939749	0.329534
780	-102.748739	-95.953934	0.329274
781	-102.781108	-95.968128	0.329009
782	-102.805309	-95.982313	0.328742
783	-102.739647	-95.996303	0.328466
784	-102.877573	-96.010521	0.328201
785	-102.910525	-96.024747	0.327941
786	-103.077003	-96.039258	0.327698
787	-103.332807	-96.054235	0.327486
788	-103.453354	-96.069397	0.327281
789	-103.307784	-96.084199	0.327052
790	-103.465084	-96.099262	0.326837
791	-103.552242	-96.114441	0.326635
792	-103.771200	-96.130004	0.326451
793	-103.887440	-96.145739	0.326283
794	-104.168106	-96.161979	0.326152
795	-104.324422	-96.178468	0.326041
796	-104.464694	-96.195175	0.325930
797	-104.515437	-96.211916	0.325813
798	-104.663056	-96.228886	0.325702
799	-104.697267	-96.245856	0.325589
800	-104.755118	-96.262875	0.325480
801	-105.087072	-96.280488	0.325407
802	-105.333466	-96.298522	0.325352
803	-105.430901	-96.316678	0.325309
804	-105.354877	-96.334611	0.325256
805	-105.390030	-96.352542	0.325190
806	-105.595312	-96.370809	0.325141
807	-105.711107	-96.389231	0.325121
808	-105.516925	-96.407199	0.325072
809	-105.583936	-96.425228	0.325027
810	-105.843505	-96.443695	0.325017
811	-105.682802	-96.461776	0.324981
812	-105.662672	-96.479746	0.324939
813	-105.503958	-96.497337	0.324876
814	-105.546229	-96.514942	0.324797
815	-105.843036	-96.533055	0.324753
816	-105.897127	-96.551202	0.324715
817	-105.819901	-96.569130	0.324671
818	-105.696383	-96.586750	0.324616
819	-105.730421	-96.604368	0.324558
820	-105.818868	-96.622088	0.324509
821	-105.980251	-96.640050	0.324481
822	-105.978686	-96.657940	0.324450
823	-106.087561	-96.675970	0.324422
824	-105.993709	-96.693752	0.324378
825	-105.878629	-96.711247	0.324316
826	-105.958210	-96.728827	0.324256
827	-106.000217	-96.746420	0.324199
828	-105.969708	-96.763888	0.324132
829	-105.813485	-96.780995	0.324047
830	-105.790210	-96.797994	0.323956
831	-105.858012	-96.815056	0.323865
832	-105.941181	-96.832210	0.323778
833	-106.056103	-96.849516	0.323701
834	-106.126661	-96.866889	0.323630
835	-106.052893	-96.884059	0.323546
836	-105.931605	-96.900939	0.323452
837	-105.895399	-96.917688	0.323349
838	-105.957923	-96.934492	0.323255
839	-105.956356	-96.951230	0.323159
840	-106.015795	-96.968016	0.323067
841	-105.980315	-96.984675	0.322966
842	-105.942366	-97.001202	0.322860
843	-105.939281	-97.017662	0.322756
844	-105.955867	-97.034093	0.322652
845	-105.974137	-97.050496	0.322545
846	-106.017098	-97.066919	0.322439
847	-106.154108	-97.083532	0.322343
848	-106.198555	-97.100165	0.322251
849	-106.219164	-97.116775	0.322159
850	-106.228751	-97.133342	0.322064
851	-106.203258	-97.149803	0.321966
852	-106.202137	-97.166202	0.321867
853	-106.157112	-97.182461	0.321762
854	-106.106450	-97.198569	0.321652
855	-106.163191	-97.214721	0.321544
856	-106.222359	-97.230922	0.321441
857	-106.234123	-97.247086	0.321338
858	-106.229014	-97.263183	0.321234
859	-106.237045	-97.279236	0.321126
860	-106.241574	-97.295240	0.321018
861	-106.223720	-97.311155	0.320906
862	-106.215897	-97.327000	0.320791
863	-106.268082	-97.342881	0.320678
864	-106.282323	-97.358731	0.320565
865	-106.275909	-97.374514	0.320452
866	-106.291807	-97.390269	0.320337
867	-106.305031	-97.405992	0.320220
868	-106.276298	-97.421608	0.320102
869	-106.269125	-97.437158	0.319982
870	-106.258068	-97.452633	0.319857
871	-106.292888	-97.468115	0.319734
872	-106.299532	-97.483555	0.319612
873	-106.278732	-97.498904	0.319487
874	-106.284942	-97.514211	0.319362
875	-106.368941	-97.529610	0.319243
876	-106.332090	-97.544892	0.319119
877	-106.296008	-97.560059	0.318994
878	-106.313874	-97.575204	0.318869
879	-106.414529	-97.590470	0.318751
880	-106.426052	-97.605704	0.318630
881	-106.386266	-97.620817	0.318502
882	-106.402560	-97.635906	0.318373
883	-106.317575	-97.650797	0.318236
884	-106.253694	-97.665528	0.318091
885	-106.321405	-97.680325	0.317950
886	-106.345357	-97.695111	0.317810
887	-106.405017	-97.709949	0.317674
888	-106.391454	-97.724714	0.317541
889	-106.421636	-97.739479	0.317403
890	-106.233099	-97.753875	0.317251
891	-106.204644	-97.768174	0.317099
892	-106.261277	-97.782521	0.316957
893	-106.295692	-97.796877	0.316818
894	-106.230466	-97.811075	0.316677
895	-106.243503	-97.825247	0.316535
896	-106.216353	-97.839326	0.316390
897	-106.234965	-97.853389	0.316240
898	-106.301451	-97.867516	0.316092
899	-106.432684	-97.881815	0.315959
900	-106.511530	-97.896198	0.315829
901	-106.528972	-97.910562	0.315695
902	-106.550049	-97.924914	0.315569
903	-106.323142	-97.938841	0.315428
904	-106.346605	-97.952761	0.315290
905	-106.405805	-97.966733	0.315152
906	-106.600872	-97.980981	0.315033
907	-106.709639	-97.995361	0.314925
908	-106.794180	-98.009833	0.314823
909	-106.788039	-98.024247	0.314712
910	-106.611223	-98.038324	0.314576
911	-106.475129	-98.052132	0.314430
912	-106.519105	-98.065967	0.314283
913	-106.548485	-98.079805	0.314144
914	-106.594002	-98.093671	0.314003
915	-106.616219	-98.107529	0.313858
916	-106.661576	-98.121416	0.313716
917	-106.918982	-98.135674	0.313586
918	-107.117508	-98.150208	0.313471
919	-106.873112	-98.164300	0.313348
920	-106.884344	-98.178364	0.313217
921	-107.038600	-98.192632	0.313098
922	-107.249512	-98.207193	0.313001
923	-107.498749	-98.222107	0.312922
924	-107.689425	-98.237279	0.312853
925	-107.882326	-98.252711	0.312801
926	-107.983059	-98.268255	0.312748
927	-108.141284	-98.284001	0.312711
928	-108.164981	-98.299736	0.312676
929	-108.044712	-98.315228	0.312623
930	-108.101253	-98.330762	0.312570
931	-108.145696	-98.346316	0.312519
932	-108.229406	-98.361954	0.312467
933	-108.452852	-98.377895	0.312430
934	-108.428783	-98.393749	0.312381
935	-108.188281	-98.409173	0.312311
936	-108.067281	-98.424359	0.312232
937	-108.073898	-98.439507	0.312153
938	-108.218226	-98.454834	0.312086
939	-108.292884	-98.470230	0.312024
940	-108.234105	-98.485486	0.311957
941	-108.276329	-98.500761	0.311893
942	-108.270214	-98.515978	0.311828
943	-108.275107	-98.531155	0.311762
944	-108.270945	-98.546279	0.311695
945	-108.277691	-98.561367	0.311626
946	-108.279083	-98.576410	0.311557
947	-108.279083	-98.591406	0.311485
948	-108.279083	-98.606356	0.311413
949	-108.279083	-98.621260	0.311339
950	-108.279083	-98.636118	0.311263
951	-108.279083	-98.650931	0.311187
952	-108.279083	-98.665698	0.311108
953	-108.279083	-98.680420	0.311029
954	-108.279083	-98.695097	0.310948
955	-108.279083	-98.709729	0.310866
956	-108.279083	-98.724316	0.310782
957	-108.279083	-98.738859	0.310698
958	-108.279083	-98.753358	0.310612
959	-108.279083	-98.767813	0.310525
960	-108.279083	-98.782224	0.310436
961	-108.279083	-98.796591	0.310347
962	-108.279083	-98.810915	0.310256
963	-108.279083	-98.825196	0.310164
964	-108.279083	-98.839434	0.310071
965	-108.279083	-98.853629	0.309976
966	-108.279083	-98.867781	0.309881
967	-108.279709	-98.881892	0.309784
968	-108.280156	-98.895961	0.309687
969	-108.290263	-98.910004	0.309589
970	-108.314878	-98.924041	0.309493
971	-108.341118	-98.938075	0.309398
972	-108.359072	-98.952095	0.309303
973	-108.425598	-98.966171	0.309212
974	-108.483681	-98.980292	0.309123
975	-108.457944	-98.994333	0.309028
976	-108.540191	-99.008454	0.308940
977	-108.554242	-99.022554	0.308855
978	-108.587247	-99.036661	0.308773
979	-108.529658	-99.050642	0.308689
980	-108.584528	-99.064663	0.308605
981	-108.766733	-99.078909	0.308531
982	-108.778035	-99.093131	0.308459
983	-108.765345	-99.107292	0.308383
984	-108.815420	-99.121486	0.308303
985	-109.085595	-99.136032	0.308240
986	-109.156306	-99.150639	0.308178
987	-109.264929	-99.165361	0.308124
988	-109.452066	-99.180313	0.308079
989	-109.362446	-99.195091	0.308027
990	-109.589737	-99.210155	0.307988
991	-109.510329	-99.225062	0.307940
992	-109.656943	-99.240137	0.307901
993	-109.849858	-99.255446	0.307869
994	-109.829823	-99.270683	0.307836
995	-109.807778	-99.285845	0.307802
996	-109.845057	-99.301016	0.307773
997	-110.012988	-99.316384	0.307753
998	-110.028492	-99.331731	0.307732
999	-110.036584	-99.347046	0.307710
1000	-110.078748	-99.362377	0.307685
1001	-110.162703	-99.377784	0.307662
1002	-110.450476	-99.393557	0.307659
1003	-110.604977	-99.409505	0.307663
1004	-110.415488	-99.425138	0.307650
1005	-110.709406	-99.441144	0.307657
1006	-110.788457	-99.457217	0.307666
1007	-110.672348	-99.473080	0.307665
1008	-110.562704	-99.488743	0.307659
1009	-110.514784	-99.504295	0.307647
1010	-110.522848	-99.519814	0.307635
1011	-110.563957	-99.535347	0.307623
1012	-110.749814	-99.551098	0.307624
1013	-110.722517	-99.566766	0.307622
1014	-110.543702	-99.582140	0.307604
1015	-110.413757	-99.597289	0.307574
1016	-110.508299	-99.612528	0.307550
1017	-110.532015	-99.627757	0.307531
1018	-110.600375	-99.643040	0.307515
1019	-110.574054	-99.658243	0.307497
1020	-110.466809	-99.673255	0.307469
1021	-110.510130	-99.688285	0.307440
1022	-110.549496	-99.703328	0.307416
1023	-110.510435	-99.718276	0.307390
1024	-110.523946	-99.733201	0.307363
1025	-110.408289	-99.747925	0.307324
1026	-110.449959	-99.762666	0.307287
1027	-110.499157	-99.777434	0.307252
1028	-110.577749	-99.792270	0.307218
1029	-110.518707	-99.806984	0.307179
1030	-110.522016	-99.821662	0.307139
1031	-110.532637	-99.836314	0.307097
1032	-110.648728	-99.851085	0.307062
1033	-110.617033	-99.865773	0.307025
1034	-110.681664	-99.880509	0.306993
