0.800000	-0.960232	0.000162
0.820000	-0.965521	0.000158
0.840000	-0.974027	0.000134
0.860000	-0.979495	0.000127
0.880000	-0.986511	0.000119
0.900000	-0.991846	0.000101
0.920000	-0.993344	0.000081
0.940000	-0.996681	0.000064
0.960000	-0.997196	0.000041
0.980000	-0.999569	0.000020
1.000000	-1.000000	0.000000
1.020000	-0.999472	0.000021
1.040000	-0.997920	0.000047
1.060000	-0.994789	0.000068
1.080000	-0.991558	0.000094
1.100000	-0.992025	0.000117
1.120000	-0.985172	0.000156
1.140000	-0.981832	0.000182
1.160000	-0.977907	0.000207
1.180000	-0.967924	0.000252
