3001	-130904.229333
3002	-130908.521333
3003	-130893.109333
3004	-130903.753333
3005	-130901.073333
3006	-130889.264000
3007	-130871.045333
3008	-130879.917333
3009	-130877.236000
3010	-130878.044000
3011	-130861.702667
3012	-130857.409333
3013	-130888.874667
3014	-130922.008000
3015	-130922.547333
3016	-130924.923333
3017	-130909.965333
3018	-130914.868667
3019	-130912.769333
3020	-130892.378667
3021	-130902.864000
3022	-130913.884000
3023	-130897.369333
3024	-130898.446667
3025	-130917.700000
3026	-130930.285333
3027	-130947.517333
3028	-130947.177333
3029	-130943.436000
3030	-130944.000000
3031	-130932.169333
3032	-130936.000000
3033	-130920.668667
3034	-130909.417333
3035	-130889.726667
3036	-130912.048000
3037	-130913.593333
3038	-130915.630667
3039	-130919.392000
3040	-130918.976000
3041	-130903.930667
3042	-130900.713333
3043	-130902.452000
3044	-130898.406667
3045	-130913.477333
3046	-130919.616000
3047	-130921.405333
3048	-130939.914667
3049	-130935.802667
3050	-130958.906000
3051	-130967.058667
3052	-130961.534667
3053	-130952.366667
3054	-130956.522667
3055	-130949.452000
3056	-130946.290667
3057	-130930.142667
3058	-130930.480000
3059	-130945.829333
3060	-130940.460000
3061	-130927.698667
3062	-130936.000000
3063	-130926.111333
3064	-130923.344000
3065	-130936.532000
3066	-130938.880000
3067	-130940.260000
3068	-130951.601333
3069	-130960.185333
3070	-130955.145333
3071	-130958.010667
3072	-130958.917333
3073	-130963.259333
3074	-130946.318667
3075	-130930.699333
3076	-130919.593333
3077	-130906.965333
3078	-130905.625333
3079	-130898.865333
3080	-130892.405333
3081	-130894.785333
3082	-130906.540000
3083	-130919.267333
3084	-130932.314667
3085	-130935.253333
3086	-130933.604000
3087	-130939.530667
3088	-130929.668000
3089	-130920.122667
3090	-130924.833333
3091	-130930.384000
3092	-130927.189333
3093	-130920.420000
3094	-130931.425333
3095	-130912.485333
3096	-130883.317333
3097	-130875.304000
3098	-130876.333333
3099	-130886.144000
3100	-130893.624000
3101	-130903.070667
3102	-130903.780000
3103	-130905.705333
3104	-130906.521333
3105	-130899.300000
3106	-130885.756000
3107	-130887.450667
3108	-130895.901333
3109	-130908.692000
3110	-130907.040000
3111	-130908.213333
3112	-130890.356000
3113	-130875.467333
3114	-130875.470667
3115	-130881.248000
3116	-130886.570667
3117	-130898.117333
3118	-130902.721333
3119	-130885.765333
3120	-130890.514667
3121	-130892.853333
3122	-130899.724000
3123	-130895.918667
3124	-130890.924000
3125	-130894.908000
3126	-130888.540000
3127	-130884.061333
3128	-130882.802667
3129	-130897.028000
3130	-130905.149333
3131	-130904.960667
3132	-130894.504000
3133	-130893.209333
3134	-130885.360000
3135	-130865.622667
3136	-130879.046667
3137	-130886.036000
3138	-130880.000000
3139	-130884.430667
3140	-130894.178667
3141	-130919.514667
3142	-130921.828000
3143	-130934.410667
3144	-130957.329333
3145	-130969.977333
3146	-130965.622667
3147	-130963.796000
3148	-130936.459333
3149	-130937.628667
3150	-130930.933333
3151	-130900.208000
3152	-130898.085333
3153	-130921.469333
3154	-130932.433333
3155	-130951.540000
3156	-130971.297333
3157	-130968.458667
3158	-130966.193333
3159	-130951.709333
3160	-130928.284000
3161	-130916.670667
3162	-130914.533333
3163	-130921.645333
3164	-130930.016000
3165	-130918.928000
3166	-130918.002667
3167	-130899.054667
3168	-130881.382667
3169	-130856.349333
3170	-130839.152000
3171	-130819.409333
3172	-130835.025333
3173	-130821.094667
3174	-130849.278667
3175	-130868.234667
3176	-130851.713333
3177	-130857.069333
3178	-130872.525333
3179	-130886.540000
3180	-130891.753333
3181	-130883.189333
3182	-130895.769333
3183	-130919.636000
3184	-130888.192000
3185	-130885.357333
3186	-130912.524000
3187	-130933.806667
3188	-130937.262667
3189	-130934.488000
3190	-130931.796000
3191	-130932.089333
3192	-130926.370667
3193	-130930.214667
3194	-130927.133333
3195	-130906.033333
3196	-130924.632000
3197	-130922.494667
3198	-130878.998667
3199	-130882.316000
3200	-130866.309333
3201	-130862.556000
3202	-130855.938667
3203	-130858.886667
3204	-130841.437333
3205	-130862.074000
3206	-130858.669333
3207	-130822.657333
3208	-130831.669333
