0.000000	0.000000
0.200000	0.036002
0.400000	0.089008
0.600000	0.178128
0.800000	0.325201
1.000000	0.552783
1.200000	0.879214
1.400000	1.311880
1.600000	1.841254
1.800000	2.438831
2.000000	3.061003
2.200000	3.658331
2.400000	4.186926
2.600000	4.617505
2.800000	4.938780
3.000000	5.154533
3.200000	5.276380
3.400000	5.315498
3.600000	5.276380
3.800000	5.154533
4.000000	4.938780
4.200000	4.617505
4.400000	4.186926
4.600000	3.658331
4.800000	3.061003
5.000000	2.438832
5.200000	1.841257
5.400000	1.311891
5.600000	0.879251
5.800000	0.552911
6.000000	0.325603
6.200000	0.179309
6.400000	0.092251
6.600000	0.044312
6.800000	0.019864
7.000000	0.008309
7.200000	0.003243
7.400000	0.001181
7.600000	0.000401
7.800000	0.000127
8.000000	0.000038
8.200000	0.000010
8.400000	0.000003
8.600000	0.000001
8.800000	0.000000
9.000000	0.000000
9.200000	0.000000
9.400000	0.000000
9.600000	0.000000
9.800000	0.000000
10.000000	0.000000
10.200000	0.000000
10.400000	0.000000
10.600000	0.000000
10.800000	0.000000
11.000000	0.000000
11.200000	0.000000
11.400000	0.000000
11.600000	0.000000
11.800000	0.000000
12.000000	0.000000
12.200000	0.000000
12.400000	0.000000
12.600000	0.000000
12.800000	0.000000
13.000000	0.000000
13.200000	0.000000
13.400000	0.000000
13.600000	0.000000
13.800000	0.000000
14.000000	0.000000
14.200000	0.000000
14.400000	0.000000
14.600000	0.000000
14.800000	0.000000
15.000000	0.000000
15.200000	0.000000
15.400000	0.000000
15.600000	0.000000
15.800000	0.000000
16.000000	0.000000
16.200000	0.000000
16.400000	0.000000
16.600000	0.000000
16.800000	0.000000
17.000000	0.000000
17.200000	0.000000
17.400000	0.000000
17.600000	0.000000
17.800000	0.000000
18.000000	0.000000
18.200000	0.000000
18.400000	0.000000
18.600000	0.000000
18.800000	0.000000
19.000000	0.000000
19.200000	0.000000
19.400000	0.000000
19.600000	0.000000
19.800000	0.000000

0.000000	0.000000
0.200000	0.145892
0.400000	0.306575
0.600000	0.495553
0.800000	0.723753
1.000000	0.998302
1.200000	1.321497
1.400000	1.690166
1.600000	2.095620
1.800000	2.524302
2.000000	2.959106
2.200000	3.381147
2.400000	3.771677
2.600000	4.113747
2.800000	4.393372
3.000000	4.600043
3.200000	4.726690
3.400000	4.769331
3.600000	4.726691
3.800000	4.600046
4.000000	4.393380
4.200000	4.113768
4.400000	3.771728
4.600000	3.381269
4.800000	2.959384
5.000000	2.524918
5.200000	2.096935
5.400000	1.692874
5.600000	1.326878
5.800000	1.008619
6.000000	0.742842
6.200000	0.529637
6.400000	0.365313
6.600000	0.243613
6.800000	0.156988
7.000000	0.097721
7.200000	0.058738
7.400000	0.034084
7.600000	0.019089
7.800000	0.010317
8.000000	0.005381
8.200000	0.002707
8.400000	0.001314
8.600000	0.000616
8.800000	0.000278
9.000000	0.000121
9.200000	0.000051
9.400000	0.000021
9.600000	0.000008
9.800000	0.000003
10.000000	0.000001
10.200000	0.000000
10.400000	0.000000
10.600000	0.000000
10.800000	0.000000
11.000000	0.000000
11.200000	0.000000
11.400000	0.000000
11.600000	0.000000
11.800000	0.000000
12.000000	0.000000
12.200000	0.000000
12.400000	0.000000
12.600000	0.000000
12.800000	0.000000
13.000000	0.000000
13.200000	0.000000
13.400000	0.000000
13.600000	0.000000
13.800000	0.000000
14.000000	0.000000
14.200000	0.000000
14.400000	0.000000
14.600000	0.000000
14.800000	0.000000
15.000000	0.000000
15.200000	0.000000
15.400000	0.000000
15.600000	0.000000
15.800000	0.000000
16.000000	0.000000
16.200000	0.000000
16.400000	0.000000
16.600000	0.000000
16.800000	0.000000
17.000000	0.000000
17.200000	0.000000
17.400000	0.000000
17.600000	0.000000
17.800000	0.000000
18.000000	0.000000
18.200000	0.000000
18.400000	0.000000
18.600000	0.000000
