0.000000	0.000000
0.020767	0.000000
0.041535	0.000000
0.062302	0.000000
0.083070	0.000000
0.103837	0.000000
0.124605	0.000000
0.145372	0.000000
0.166139	0.000000
0.186907	0.000000
0.207674	0.000000
0.228442	0.000000
0.249209	0.000000
0.269976	0.000000
0.290744	0.000000
0.311511	0.000000
0.332279	0.000000
0.353046	0.000000
0.373814	0.000000
0.394581	0.000000
0.415348	0.000000
0.436116	0.000000
0.456883	0.000000
0.477651	0.000000
0.498418	0.000000
0.519186	0.000000
0.539953	0.000000
0.560720	0.000000
0.581488	0.000000
0.602255	0.000000
0.623023	0.000000
0.643790	0.000000
0.664558	0.000000
0.685325	0.000000
0.706092	0.000000
0.726860	0.000000
0.747627	0.000000
0.768395	0.000000
0.789162	0.000000
0.809929	0.000000
0.830697	0.000000
0.851464	0.000000
0.872232	0.000000
0.892999	0.000000
0.913767	0.000000
0.934534	0.000000
0.955301	0.000000
0.976069	0.000000
0.996836	0.000017
1.017604	0.000451
1.038371	0.003439
1.059139	0.011888
1.079906	0.023379
1.100673	0.030746
1.121441	0.030640
1.142208	0.024990
1.162976	0.017753
1.183743	0.011470
1.204510	0.007255
1.225278	0.004554
1.246045	0.002986
1.266813	0.001829
1.287580	0.001232
1.308348	0.000808
1.329115	0.000673
1.349882	0.000455
1.370650	0.000351
1.391417	0.000294
1.412185	0.000297
1.432952	0.000250
1.453720	0.000254
1.474487	0.000238
1.495254	0.000217
1.516022	0.000222
1.536789	0.000237
1.557557	0.000267
1.578324	0.000287
1.599092	0.000310
1.619859	0.000318
1.640626	0.000323
1.661394	0.000345
1.682161	0.000350
1.702929	0.000411
1.723696	0.000441
1.744463	0.000482
1.765231	0.000524
1.785998	0.000595
1.806766	0.000726
1.827533	0.000949
1.848301	0.001302
1.869068	0.001670
1.889835	0.002235
1.910603	0.002713
1.931370	0.003127
1.952138	0.003298
1.972905	0.003169
1.993673	0.002943
2.014440	0.002537
2.035207	0.002156
2.055975	0.001751
2.076742	0.001588
2.097510	0.001466
2.118277	0.001575
2.139045	0.001709
2.159812	0.002062
2.180579	0.002422
2.201347	0.002778
2.222114	0.003013
2.242882	0.002958
2.263649	0.002733
2.284416	0.002381
2.305184	0.002140
2.325951	0.001757
2.346719	0.001430
2.367486	0.001232
2.388254	0.001071
2.409021	0.000961
2.429788	0.000880
2.450556	0.000832
2.471323	0.000815
2.492091	0.000803
2.512858	0.000834
2.533626	0.000801
2.554393	0.000827
2.575160	0.000854
2.595928	0.000819
2.616695	0.000794
2.637463	0.000825
2.658230	0.000843
2.678997	0.000869
2.699765	0.000925
2.720532	0.000942
2.741300	0.000984
2.762067	0.001008
2.782835	0.001088
2.803602	0.001160
2.824369	0.001214
2.845137	0.001201
2.865904	0.001288
2.886672	0.001389
2.907439	0.001431
2.928207	0.001508
2.948974	0.001626
2.969741	0.001628
2.990509	0.001699
3.011276	0.001727
3.032044	0.001688
3.052811	0.001720
3.073579	0.001735
3.094346	0.001691
3.115113	0.001595
3.135881	0.001587
3.156648	0.001623
3.177416	0.001546
3.198183	0.001521
3.218950	0.001568
3.239718	0.001563
3.260485	0.001653
3.281253	0.001673
3.302020	0.001745
3.322788	0.001750
3.343555	0.001799
3.364322	0.001770
3.385090	0.001787
3.405857	0.001756
3.426625	0.001808
3.447392	0.001807
3.468160	0.001773
3.488927	0.001763
3.509694	0.001789
3.530462	0.001740
3.551229	0.001750
3.571997	0.001817
3.592764	0.001825
3.613531	0.001834
3.634299	0.001869
3.655066	0.001826
3.675834	0.001776
3.696601	0.001820
3.717369	0.001875
3.738136	0.001875
3.758903	0.001925
3.779671	0.001956
3.800438	0.001950
3.821206	0.001924
3.841973	0.001907
3.862741	0.001938
3.883508	0.001954
3.904275	0.001993
3.925043	0.002042
3.945810	0.002089
3.966578	0.002086
3.987345	0.002119
4.008113	0.002112
4.028880	0.002143
4.049647	0.002154
4.070415	0.002126
4.091182	0.002130
4.111950	0.002161
4.132717	0.002159
4.153484	0.002168
4.174252	0.002236
4.195019	0.002197
4.215787	0.002169
4.236554	0.002212
4.257322	0.002219
4.278089	0.002205
4.298856	0.002198
4.319624	0.002287
4.340391	0.002232
4.361159	0.002235
4.381926	0.002181
4.402694	0.002224
4.423461	0.002248
4.444228	0.002296
4.464996	0.002351
4.485763	0.002321
4.506531	0.002330
4.527298	0.002462
4.548066	0.002430
4.568833	0.002378
4.589600	0.002425
4.610368	0.002442
4.631135	0.002412
4.651903	0.002392
4.672670	0.002424
4.693437	0.002402
4.714205	0.002373
4.734972	0.002405
4.755740	0.002398
4.776507	0.002397
4.797275	0.002367
4.818042	0.002422
4.838809	0.002470
4.859577	0.002475
4.880344	0.002412
4.901112	0.002428
4.921879	0.002425
4.942647	0.002447
4.963414	0.002426
4.984181	0.002443
5.004949	0.002389
5.025716	0.002428
5.046484	0.002453
5.067251	0.002418
5.088018	0.002380
5.108786	0.002378
5.129553	0.002380
5.150321	0.002375
5.171088	0.002358
5.191856	0.002367
5.212623	0.002376
5.233390	0.002385
5.254158	0.002424
5.274925	0.002392
5.295693	0.002422
5.316460	0.002397
5.337228	0.002359
5.357995	0.002406
5.378762	0.002379
5.399530	0.002420
5.420297	0.002366
5.441065	0.002329
5.461832	0.002417
5.482600	0.002385
5.503367	0.002357
5.524134	0.002318
5.544902	0.002331
5.565669	0.002342
5.586437	0.002338
5.607204	0.002430
5.627971	0.002380
5.648739	0.002407
5.669506	0.002418
5.690274	0.002429
5.711041	0.002404
5.731809	0.002376
5.752576	0.002412
5.773343	0.002379
5.794111	0.002349
5.814878	0.002355
5.835646	0.002385
5.856413	0.002363
5.877181	0.002407
5.897948	0.002349
5.918715	0.002376
5.939483	0.002339
5.960250	0.002353
5.981018	0.002313
6.001785	0.002272
6.022552	0.002290
6.043320	0.002317
6.064087	0.002300
6.084855	0.002311
6.105622	0.002300
6.126390	0.002315
6.147157	0.002299
6.167924	0.002262
6.188692	0.002239
6.209459	0.002219
6.230227	0.002228
6.250994	0.002190
6.271762	0.002235
6.292529	0.002268
6.313296	0.002246
6.334064	0.002301
6.354831	0.002310
6.375599	0.002363
6.396366	0.002285
6.417134	0.002300
6.437901	0.002315
6.458668	0.002286
6.479436	0.002307
6.500203	0.002313
6.520971	0.002315
6.541738	0.002246
6.562505	0.002241
6.583273	0.002229
6.604040	0.002260
6.624808	0.002234
6.645575	0.002259
6.666343	0.002300
6.687110	0.002309
6.707877	0.002284
6.728645	0.002299
6.749412	0.002275
6.770180	0.002289
6.790947	0.002297
6.811715	0.002302
6.832482	0.002303
6.853249	0.002275
6.874017	0.002239
6.894784	0.002225
6.915552	0.002243
6.936319	0.002269
6.957087	0.002246
6.977854	0.002313
6.998621	0.002317
7.019389	0.002316
7.040156	0.002266
7.060924	0.002268
7.081691	0.002271
7.102458	0.002305
7.123226	0.002248
7.143993	0.002267
7.164761	0.002272
7.185528	0.002235
7.206296	0.002261
7.227063	0.002269
7.247830	0.002257
7.268598	0.002212
7.289365	0.002205
7.310133	0.002210
7.330900	0.002205
7.351668	0.002199
7.372435	0.002218
7.393202	0.002244
7.413970	0.002252
7.434737	0.002249
7.455505	0.002271
7.476272	0.002253
7.497039	0.002238
7.517807	0.002168
7.538574	0.002195
7.559342	0.002189
7.580109	0.002223
7.600877	0.002224
7.621644	0.002250
7.642411	0.002262
7.663179	0.002269
7.683946	0.002240
7.704714	0.002231
7.725481	0.002236
7.746249	0.002240
7.767016	0.002203
7.787783	0.002243
7.808551	0.002227
7.829318	0.002207
7.850086	0.002219
7.870853	0.002244
7.891621	0.002245
7.912388	0.002196
7.933155	0.002224
7.953923	0.002235
7.974690	0.002239
7.995458	0.002230
8.016225	0.002260
8.036992	0.002263
8.057760	0.002289
8.078527	0.002289
8.099295	0.002317
8.120062	0.002292
8.140830	0.002313
8.161597	0.002321
8.182364	0.002290
8.203132	0.002265
8.223899	0.002240
8.244667	0.002267
8.265434	0.002304
8.286202	0.002300
8.306969	0.002274
8.327736	0.002293
8.348504	0.002280
8.369271	0.002327
8.390039	0.002274
8.410806	0.002317
8.431573	0.002262
8.452341	0.002271
8.473108	0.002277
8.493876	0.002260
8.514643	0.002232
8.535411	0.002233
8.556178	0.002284
8.576945	0.002239
8.597713	0.002217
8.618480	0.002232
8.639248	0.002235
8.660015	0.002243
8.680783	0.002285
8.701550	0.002258
8.722317	0.002292
8.743085	0.002276
8.763852	0.002242
8.784620	0.002288
8.805387	0.002295
8.826155	0.002219
8.846922	0.002268
8.867689	0.002253
8.888457	0.002236
8.909224	0.002250
8.929992	0.002247
8.950759	0.002238
8.971526	0.002242
8.992294	0.002248
9.013061	0.002224
9.033829	0.002195
9.054596	0.002231
9.075364	0.002216
9.096131	0.002233
9.116898	0.002227
9.137666	0.002231
9.158433	0.002273
9.179201	0.002286
9.199968	0.002303
9.220736	0.002295
9.241503	0.002293
9.262270	0.002287
9.283038	0.002291
9.303805	0.002266
9.324573	0.002270
9.345340	0.002262
9.366108	0.002267
9.386875	0.002288
9.407642	0.002291
9.428410	0.002277
9.449177	0.002256
9.469945	0.002279
9.490712	0.002237
9.511479	0.002230
9.532247	0.002249
9.553014	0.002263
9.573782	0.002269
9.594549	0.002285
9.615317	0.002268
9.636084	0.002265
9.656851	0.002217
9.677619	0.002234
9.698386	0.002251
9.719154	0.002235
9.739921	0.002219
9.760689	0.002232
9.781456	0.002230
9.802223	0.002205
9.822991	0.002244
9.843758	0.002235
9.864526	0.002246
9.885293	0.002205
9.906060	0.002226
