     97  5.06902913e+000  4.98914726e+000
     98  5.08567625e+000  4.99013225e+000
     99  5.07709386e+000  4.99101065e+000
    100  5.13312942e+000  4.99243184e+000
    101  4.79799490e+000  4.99050672e+000
    102  5.09578756e+000  4.99153888e+000
    103  5.16683954e+000  4.99324083e+000
    104  4.93640402e+000  4.99269432e+000
    105  5.08847617e+000  4.99360653e+000
    106  4.81838992e+000  4.99195355e+000
    107  5.07690122e+000  4.99274745e+000
    108  5.03273519e+000  4.99311771e+000
    109  4.87051188e+000  4.99199288e+000
    110  5.07184950e+000  4.99271885e+000
    111  5.18529061e+000  4.99445373e+000
    112  4.92485968e+000  4.99383236e+000
    113  5.05429636e+000  4.99436744e+000
    114  4.98420614e+000  4.99427830e+000
    115  4.96539758e+000  4.99402717e+000
    116  5.16852860e+000  4.99553149e+000
    117  5.02694477e+000  4.99579998e+000
    118  4.98332998e+000  4.99569430e+000
    119  4.94293433e+000  4.99525094e+000
    120  5.13201731e+000  4.99639066e+000
    121  5.07323667e+000  4.99702575e+000
    122  4.86088496e+000  4.99590984e+000
    123  5.13609092e+000  4.99704953e+000
    124  4.80988912e+000  4.99554017e+000
    125  4.98114038e+000  4.99542497e+000
    126  5.00727591e+000  4.99551902e+000
    127  5.04397872e+000  4.99590060e+000
    128  4.91052689e+000  4.99523361e+000
    129  5.14950170e+000  4.99642949e+000
    130  4.93494050e+000  4.99595650e+000
    131  4.87995221e+000  4.99507097e+000
    132  4.89687372e+000  4.99432705e+000
    133  5.13158607e+000  4.99535907e+000
    134  4.90386576e+000  4.99467629e+000
    135  5.00587509e+000  4.99475924e+000
    136  4.98777671e+000  4.99470790e+000
    137  4.98167586e+000  4.99461278e+000
    138  5.12951485e+000  4.99559033e+000
    139  4.89481067e+000  4.99486529e+000
    140  5.02227126e+000  4.99506105e+000
    141  4.87125070e+000  4.99418296e+000
    142  5.10219965e+000  4.99494364e+000
    143  4.88111103e+000  4.99414761e+000
    144  5.02869008e+000  4.99438749e+000
    145  5.11265593e+000  4.99520313e+000
    146  4.98028587e+000  4.99510096e+000
    147  4.86339550e+000  4.99420501e+000
    148  5.00924173e+000  4.99430660e+000
    149  4.93958360e+000  4.99393934e+000
    150  4.92827207e+000  4.99350155e+000
    151  4.78695750e+000  4.99213371e+000
    152  4.71219292e+000  4.99029200e+000
    153  4.94390261e+000  4.98998880e+000
    154  4.92444574e+000  4.98956319e+000
    155  5.00066526e+000  4.98963482e+000
    156  4.98833767e+000  4.98962651e+000
    157  4.91789467e+000  4.98916961e+000
    158  4.91548271e+000  4.98870324e+000
    159  4.88299841e+000  4.98803843e+000
    160  5.05735937e+000  4.98847169e+000
    161  5.04827922e+000  4.98884316e+000
    162  4.94677588e+000  4.98858349e+000
    163  4.87060086e+000  4.98785967e+000
    164  4.79065484e+000  4.98665720e+000
    165  4.96700382e+000  4.98653809e+000
    166  4.81583799e+000  4.98550977e+000
    167  5.01409115e+000  4.98568092e+000
    168  4.97591229e+000  4.98562277e+000
    169  5.03808789e+000  4.98593322e+000
    170  5.05113553e+000  4.98631676e+000
    171  5.04971293e+000  4.98668750e+000
    172  4.98285657e+000  4.98666523e+000
    173  4.80345721e+000  4.98560622e+000
    174  4.84550265e+000  4.98480103e+000
    175  5.02911490e+000  4.98505425e+000
    176  5.04751538e+000  4.98540914e+000
    177  4.90139518e+000  4.98493449e+000
    178  4.90218319e+000  4.98446959e+000
    179  5.04089381e+000  4.98478481e+000
    180  5.12324338e+000  4.98555403e+000
    181  5.20310287e+000  4.98675595e+000
    182  4.92462121e+000  4.98641455e+000
    183  4.88888884e+000  4.98588163e+000
    184  4.75578966e+000  4.98463113e+000
    185  4.86728260e+000  4.98399681e+000
    186  4.93847772e+000  4.98375208e+000
    187  4.98028215e+000  4.98373353e+000
    188  4.98384855e+000  4.98373414e+000
    189  5.08320404e+000  4.98426044e+000
    190  5.08157041e+000  4.98477259e+000
    191  5.16657652e+000  4.98572445e+000
    192  4.92798529e+000  4.98542372e+000
    193  4.89782118e+000  4.98496982e+000
    194  5.11987184e+000  4.98566519e+000
    195  4.92545465e+000  4.98535642e+000
    196  5.03645543e+000  4.98561713e+000
    197  4.89835461e+000  4.98517417e+000
    198  5.12316229e+000  4.98587108e+000
    199  5.27009900e+000  4.98729936e+000
    200  4.93667873e+000  4.98704626e+000
    201  4.91285961e+000  4.98667717e+000
    202  5.00540729e+000  4.98676990e+000
    203  5.09626554e+000  4.98730928e+000
    204  5.12514602e+000  4.98798495e+000
    205  5.22364736e+000  4.98913453e+000
    206  5.16268376e+000  4.98997700e+000
    207  4.89212345e+000  4.98950428e+000
    208  5.20975469e+000  4.99056317e+000
    209  4.98962225e+000  4.99055867e+000
    210  4.95297087e+000  4.99037968e+000
    211  5.08808760e+000  4.99084275e+000
    212  4.94121166e+000  4.99060864e+000
    213  4.95523022e+000  4.99044255e+000
    214  5.18544906e+000  4.99135379e+000
    215  5.02204921e+000  4.99149656e+000
    216  5.02758966e+000  4.99166366e+000
    217  5.05947662e+000  4.99197616e+000
    218  5.26042746e+000  4.99320759e+000
    219  5.01346684e+000  4.99330010e+000
    220  4.81274793e+000  4.99247941e+000
    221  5.15730259e+000  4.99322521e+000
    222  5.04003757e+000  4.99343608e+000
    223  5.19844427e+000  4.99435540e+000
    224  5.14558587e+000  4.99503053e+000
    225  5.05708883e+000  4.99530635e+000
    226  4.90507637e+000  4.99490710e+000
    227  4.86685510e+000  4.99434300e+000
    228  5.24431995e+000  4.99543939e+000
    229  5.02150641e+000  4.99555322e+000
    230  5.10553896e+000  4.99603141e+000
    231  4.99260616e+000  4.99601659e+000
    232  4.88562761e+000  4.99554077e+000
    233  4.89666823e+000  4.99511643e+000
    234  4.90414400e+000  4.99472766e+000
    235  4.80509969e+000  4.99392073e+000
    236  5.00042273e+000  4.99394828e+000
    237  5.25350139e+000  4.99504344e+000
    238  5.00845737e+000  4.99509980e+000
    239  4.92471091e+000  4.99480529e+000
    240  5.24801200e+000  4.99586031e+000
    241  5.11080230e+000  4.99633725e+000
    242  5.11984237e+000  4.99684760e+000
    243  4.90762041e+000  4.99648041e+000
    244  5.21365263e+000  4.99737046e+000
    245  5.08009017e+000  4.99770810e+000
    246  4.81829859e+000  4.99697879e+000
    247  4.98940329e+000  4.99694812e+000
    248  4.91451162e+000  4.99661571e+000
    249  4.94566121e+000  4.99641108e+000
    250  5.17062899e+000  4.99710795e+000
    251  4.86408726e+000  4.99657799e+000
    252  4.83226702e+000  4.99592596e+000
    253  5.08903670e+000  4.99629398e+000
    254  5.03992251e+000  4.99646575e+000
    255  5.12892220e+000  4.99698519e+000
    256  5.21795240e+000  4.99784834e+000
    257  5.16107864e+000  4.99848348e+000
    258  5.02253388e+000  4.99857670e+000
    259  5.03038059e+000  4.99869949e+000
    260  5.04475629e+000  4.99887663e+000
    261  5.06784726e+000  4.99914089e+000
    262  5.15654088e+000  4.99974165e+000
    263  5.17598227e+000  5.00041177e+000
    264  4.88493505e+000  4.99997436e+000
    265  5.03853876e+000  5.00011988e+000
    266  5.06623398e+000  5.00036843e+000
    267  5.17226697e+000  5.00101225e+000
    268  5.24166675e+000  5.00191021e+000
    269  4.80665649e+000  5.00118436e+000
    270  4.83253621e+000  5.00055974e+000
    271  4.84156077e+000  4.99997303e+000
    272  4.85283298e+000  4.99943207e+000
    273  5.06422581e+000  4.99966941e+000
    274  4.84051638e+000  4.99908856e+000
    275  4.86463271e+000  4.99859963e+000
    276  4.87220061e+000  4.99814166e+000
    277  5.01054417e+000  4.99818644e+000
    278  5.20414957e+000  4.99892731e+000
    279  4.95262002e+000  4.99876133e+000
    280  4.91677853e+000  4.99846854e+000
    281  5.22123014e+000  4.99926128e+000
    282  4.81990825e+000  4.99862528e+000
    283  4.76328069e+000  4.99779367e+000
    284  5.15090837e+000  4.99833281e+000
    285  5.03129933e+000  4.99844848e+000
    286  5.10439732e+000  4.99881893e+000
    287  5.09809720e+000  4.99916485e+000
    288  4.91733818e+000  4.99888073e+000
    289  4.88173122e+000  4.99847537e+000
    290  4.98945905e+000  4.99844428e+000
    291  4.84963401e+000  4.99793290e+000
    292  4.88315870e+000  4.99753984e+000
    293  4.94710092e+000  4.99736769e+000
    294  4.96894516e+000  4.99727102e+000
    295  5.33658931e+000  4.99842125e+000
    296  5.03846950e+000  4.99855655e+000
    297  5.15993334e+000  4.99909990e+000
    298  5.14497528e+000  4.99958942e+000
    299  4.98133263e+000  4.99952836e+000
    300  4.98776404e+000  4.99948914e+000
    301  4.98803222e+000  4.99945108e+000
    302  4.91606286e+000  4.99917496e+000
    303  4.99231572e+000  4.99915232e+000
    304  5.07865794e+000  4.99941386e+000
    305  5.06837818e+000  4.99963997e+000
    306  4.91155878e+000  4.99935212e+000
    307  4.92955716e+000  4.99912478e+000
    308  4.92579131e+000  4.99888668e+000
    309  5.16372094e+000  4.99942012e+000
    310  4.81733204e+000  4.99883274e+000
    311  4.92616222e+000  4.99859908e+000
    312  4.90096365e+000  4.99828614e+000
    313  4.96526609e+000  4.99818065e+000
    314  5.21848972e+000  4.99888227e+000
    315  5.08917472e+000  4.99916891e+000
    316  5.10026321e+000  4.99948883e+000
    317  5.07109442e+000  4.99971471e+000
    318  5.04654444e+000  4.99986198e+000
    319  4.99059879e+000  4.99983294e+000
    320  5.01942179e+000  4.99989415e+000
    321  4.94694977e+000  4.99972922e+000
    322  5.07172068e+000  4.99995279e+000
    323  4.97262335e+000  4.99986818e+000
    324  4.88809893e+000  4.99952322e+000
    325  4.86852119e+000  4.99912013e+000
    326  4.81667434e+000  4.99856048e+000
    327  5.11593716e+000  4.99891943e+000
    328  5.08698074e+000  4.99918791e+000
    329  5.07565251e+000  4.99942033e+000
    330  4.93460293e+000  4.99922391e+000
    331  5.00094394e+000  4.99922911e+000
    332  5.07776024e+000  4.99946565e+000
    333  4.91842715e+000  4.99922229e+000
    334  4.90826878e+000  4.99894997e+000
    335  4.61974043e+000  4.99781800e+000
    336  5.17260463e+000  4.99833820e+000
    337  5.17412962e+000  4.99885984e+000
    338  5.09211732e+000  4.99913575e+000
    339  4.85554196e+000  4.99871217e+000
    340  5.07432390e+000  4.99893456e+000
    341  4.82924565e+000  4.99843693e+000
    342  4.82579162e+000  4.99793212e+000
    343  5.16497405e+000  4.99841913e+000
    344  4.80129020e+000  4.99784608e+000
    345  5.04491376e+000  4.99798251e+000
    346  4.91234867e+000  4.99773501e+000
    347  5.02599310e+000  4.99781644e+000
    348  5.19244133e+000  4.99837571e+000
    349  5.07883224e+000  4.99860625e+000
    350  5.08710356e+000  4.99885909e+000
    351  4.78069448e+000  4.99823754e+000
    352  5.20249609e+000  4.99881782e+000
    353  4.95237218e+000  4.99868625e+000
    354  4.94910752e+000  4.99854620e+000
    355  5.17988895e+000  4.99905702e+000
    356  5.04979716e+000  4.99919955e+000
    357  4.96460766e+000  4.99910265e+000
    358  4.99804059e+000  4.99909969e+000
    359  5.11034335e+000  4.99940956e+000
    360  5.10280158e+000  4.99969676e+000
    361  5.30881613e+000  5.00055304e+000
    362  4.84551800e+000  5.00012477e+000
    363  4.92865247e+000  4.99992788e+000
    364  4.92248277e+000  4.99971512e+000
    365  5.13662600e+000  5.00009021e+000
    366  5.12795146e+000  5.00043956e+000
    367  4.89933296e+000  5.00016407e+000
    368  5.02756660e+000  5.00023853e+000
    369  5.16416637e+000  5.00068278e+000
    370  5.11152414e+000  5.00098235e+000
    371  4.95543900e+000  5.00085959e+000
    372  5.10296216e+000  5.00113406e+000
    373  4.98797651e+000  5.00109879e+000
    374  4.96046159e+000  5.00099013e+000
    375  4.86150926e+000  5.00061818e+000
    376  4.83328581e+000  5.00017315e+000
    377  4.78114699e+000  4.99959218e+000
    378  4.90981549e+000  4.99935467e+000
    379  5.10786459e+000  4.99964098e+000
    380  5.26823615e+000  5.00034781e+000
    381  5.08383994e+000  5.00056695e+000
    382  5.01260643e+000  5.00059846e+000
    383  4.93246862e+000  5.00042058e+000
    384  4.95243031e+000  5.00029561e+000
    385  5.00827174e+000  5.00031632e+000
    386  5.03132655e+000  5.00039666e+000
    387  4.94722878e+000  5.00025928e+000
    388  5.18579056e+000  5.00073745e+000
    389  4.97724223e+000  5.00067705e+000
    390  4.87329822e+000  5.00035044e+000
    391  5.26184752e+000  5.00101923e+000
    392  5.07371088e+000  5.00120467e+000
    393  5.00173374e+000  5.00120601e+000
    394  4.77303741e+000  5.00062690e+000
    395  4.83629373e+000  5.00021087e+000
    396  4.90030518e+000  4.99995858e+000
    397  4.84843467e+000  4.99957691e+000
    398  5.31108337e+000  5.00035959e+000
    399  4.87672286e+000  5.00004972e+000
    400  4.86408684e+000  4.99970982e+000
    401  4.90288069e+000  4.99946835e+000
    402  4.96897640e+000  4.99939250e+000
    403  5.16017893e+000  4.99979147e+000
    404  5.15478828e+000  5.00017513e+000
    405  5.17110720e+000  5.00059718e+000
    406  5.00450679e+000  5.00060681e+000
    407  5.04998590e+000  5.00072813e+000
    408  5.18907021e+000  5.00118976e+000
    409  5.23069464e+000  5.00175089e+000
    410  5.13923252e+000  5.00208622e+000
    411  5.24216962e+000  5.00267036e+000
    412  4.96313667e+000  5.00257440e+000
    413  5.13767911e+000  5.00290153e+000
    414  5.07721710e+000  5.00308104e+000
    415  4.82380374e+000  5.00264905e+000
    416  5.12482609e+000  5.00294274e+000
    417  5.21255086e+000  5.00344540e+000
    418  4.84054395e+000  5.00305568e+000
    419  4.97312662e+000  5.00298425e+000
    420  5.18504671e+000  5.00341774e+000
    421  5.06896361e+000  5.00357343e+000
    422  4.89547609e+000  5.00331727e+000
    423  5.09188383e+000  5.00352665e+000
    424  4.72615843e+000  5.00287248e+000
    425  5.06855356e+000  5.00302702e+000
    426  4.99667099e+000  5.00301210e+000
    427  5.04646685e+000  5.00311387e+000
    428  5.01316076e+000  5.00313734e+000
    429  5.17241604e+000  5.00353193e+000
    430  4.99502621e+000  5.00351215e+000
    431  5.03706423e+000  5.00359000e+000
    432  5.11645078e+000  5.00385125e+000
    433  4.86847069e+000  5.00353859e+000
    434  4.96624021e+000  5.00345265e+000
    435  5.01474064e+000  5.00347860e+000
    436  5.16537890e+000  5.00384993e+000
    437  4.94889868e+000  5.00372419e+000
    438  4.82617230e+000  5.00331882e+000
    439  4.90772875e+000  5.00310107e+000
    440  5.14838494e+000  5.00343126e+000
    441  4.84979300e+000  5.00308288e+000
    442  4.87506022e+000  5.00279323e+000
    443  4.87352257e+000  5.00250142e+000
    444  5.14573586e+000  5.00282402e+000
    445  4.97771825e+000  5.00276761e+000
    446  4.81749663e+000  5.00235220e+000
    447  4.92609951e+000  5.00218161e+000
    448  4.75379825e+000  5.00162719e+000
    449  4.73905100e+000  5.00104238e+000
    450  5.03340839e+000  5.00111431e+000
    451  5.08104674e+000  5.00129154e+000
    452  5.11097540e+000  5.00153421e+000
    453  5.13603197e+000  5.00183111e+000
    454  5.00388280e+000  5.00183563e+000
    455  4.92301834e+000  5.00166240e+000
    456  4.82423574e+000  5.00127331e+000
    457  4.88813870e+000  5.00102575e+000
    458  4.97490904e+000  5.00096873e+000
    459  4.93739862e+000  5.00083023e+000
    460  4.87082824e+000  5.00054762e+000
    461  5.27051385e+000  5.00113323e+000
    462  4.84430072e+000  5.00079376e+000
    463  4.92184656e+000  5.00062325e+000
    464  4.82604216e+000  5.00024700e+000
    465  4.87713069e+000  4.99998223e+000
    466  5.01429151e+000  5.00001294e+000
    467  5.00967130e+000  5.00003362e+000
    468  5.13676220e+000  5.00032578e+000
    469  5.03247144e+000  5.00039432e+000
    470  5.08813676e+000  5.00058100e+000
    471  4.99107112e+000  5.00056081e+000
    472  5.03205261e+000  5.00062753e+000
    473  5.24327784e+000  5.00114054e+000
    474  5.13973685e+000  5.00143293e+000
    475  5.11784196e+000  5.00167800e+000
    476  5.14208416e+000  5.00197298e+000
    477  5.02866536e+000  5.00202893e+000
    478  5.02329785e+000  5.00207343e+000
    479  5.01295488e+000  5.00209615e+000
    480  4.70636556e+000  5.00148004e+000
    481  5.15703050e+000  5.00180343e+000
    482  5.06612528e+000  5.00193688e+000
    483  5.09604566e+000  5.00213172e+000
    484  4.92877185e+000  5.00198015e+000
    485  5.26977192e+000  5.00253230e+000
    486  5.14993077e+000  5.00283559e+000
    487  4.94180611e+000  5.00271027e+000
    488  5.15464928e+000  5.00302162e+000
    489  5.18053410e+000  5.00338463e+000
    490  4.90023765e+000  5.00317413e+000
    491  4.96221420e+000  5.00309071e+000
    492  5.08579683e+000  5.00325881e+000
    493  4.84684431e+000  5.00294154e+000
    494  4.98948967e+000  5.00291431e+000
    495  5.04241007e+000  5.00299410e+000
    496  5.01447974e+000  5.00301725e+000
    497  5.10558708e+000  5.00322363e+000
    498  5.20685978e+000  5.00363254e+000
    499  4.96321146e+000  5.00355154e+000
    500  4.93041499e+000  5.00340526e+000
    501  5.03963204e+000  5.00347757e+000
    502  5.00531104e+000  5.00348122e+000
    503  4.79808407e+000  5.00307288e+000
    504  4.96415247e+000  5.00299566e+000
    505  4.97041778e+000  5.00293115e+000
    506  5.03224220e+000  5.00298907e+000
    507  5.07194991e+000  5.00312509e+000
    508  4.99389324e+000  5.00310692e+000
    509  5.09795959e+000  5.00329327e+000
    510  4.97731309e+000  5.00324233e+000
    511  5.18971729e+000  5.00360725e+000
    512  5.11945504e+000  5.00383351e+000
    513  5.11630754e+000  5.00405276e+000
    514  4.90645348e+000  5.00386288e+000
    515  4.90116272e+000  5.00366346e+000
    516  4.92792753e+000  5.00351669e+000
    517  5.00966776e+000  5.00352858e+000
    518  4.79341155e+000  5.00312295e+000
    519  5.02628216e+000  5.00316758e+000
    520  5.14737651e+000  5.00344490e+000
    521  5.13061447e+000  5.00368899e+000
    522  4.82929271e+000  5.00335490e+000
    523  5.07767816e+000  5.00349700e+000
    524  5.02771561e+000  5.00354322e+000
    525  5.08019463e+000  5.00368923e+000
    526  5.11115187e+000  5.00389353e+000
    527  4.92533171e+000  5.00374445e+000
    528  4.78279966e+000  5.00332600e+000
    529  4.98906266e+000  5.00329904e+000
    530  5.08252142e+000  5.00344851e+000
    531  4.96765721e+000  5.00338111e+000
    532  4.97261272e+000  5.00332327e+000
    533  4.94082965e+000  5.00320602e+000
    534  5.01903697e+000  5.00323567e+000
    535  4.97523701e+000  5.00318334e+000
    536  4.99704832e+000  5.00317189e+000
    537  4.89528103e+000  5.00297098e+000
    538  4.87845642e+000  5.00273954e+000
    539  5.06104919e+000  5.00284772e+000
    540  5.00301720e+000  5.00284803e+000
    541  4.98138181e+000  5.00280835e+000
    542  5.18946134e+000  5.00315273e+000
    543  4.84919195e+000  5.00286919e+000
    544  4.87186182e+000  5.00262837e+000
    545  5.08835677e+000  5.00278567e+000
    546  4.98875239e+000  5.00275997e+000
    547  4.90238522e+000  5.00257647e+000
    548  4.90538154e+000  5.00239911e+000
    549  4.71527069e+000  5.00187610e+000
    550  4.81452397e+000  5.00153546e+000
    551  4.83831531e+000  5.00123924e+000
    552  4.87843184e+000  5.00101676e+000
    553  5.20684018e+000  5.00138895e+000
    554  4.86554961e+000  5.00114376e+000
    555  5.01696806e+000  5.00117227e+000
    556  5.09139124e+000  5.00133453e+000
    557  5.05732611e+000  5.00143506e+000
    558  4.92565422e+000  5.00129925e+000
    559  4.90799227e+000  5.00113233e+000
    560  4.75250629e+000  5.00068836e+000
    561  5.23659927e+000  5.00110887e+000
    562  4.86490780e+000  5.00086652e+000
    563  5.00346988e+000  5.00087115e+000
    564  5.17630868e+000  5.00118221e+000
    565  4.90454717e+000  5.00101117e+000
    566  4.81583047e+000  5.00068400e+000
    567  4.97156526e+000  5.00063264e+000
    568  4.99926170e+000  5.00063023e+000
    569  5.01648324e+000  5.00065809e+000
    570  5.10048361e+000  5.00083322e+000
    571  4.91347475e+000  5.00068023e+000
    572  5.00900561e+000  5.00069478e+000
    573  5.13383338e+000  5.00092714e+000
    574  5.09677604e+000  5.00109412e+000
    575  5.03885894e+000  5.00115980e+000
    576  5.27234069e+000  5.00163060e+000
    577  5.01102142e+000  5.00164688e+000
    578  5.18489835e+000  5.00196392e+000
    579  5.19269528e+000  5.00229333e+000
    580  5.17677382e+000  5.00259416e+000
    581  4.90739234e+000  5.00243030e+000
    582  4.92994986e+000  5.00230577e+000
    583  4.80587810e+000  5.00196884e+000
    584  5.00596753e+000  5.00197569e+000
    585  4.98097011e+000  5.00193978e+000
    586  5.12442213e+000  5.00214880e+000
    587  5.00213922e+000  5.00214878e+000
    588  4.87936690e+000  5.00193997e+000
    589  5.05217937e+000  5.00202526e+000
    590  4.99635419e+000  5.00201565e+000
    591  5.02759384e+000  5.00205893e+000
    592  4.91473257e+000  5.00191142e+000
    593  5.21055002e+000  5.00226326e+000
    594  4.98083767e+000  5.00222719e+000
    595  4.89014668e+000  5.00203882e+000
    596  5.11493989e+000  5.00222825e+000
    597  4.87959393e+000  5.00202283e+000
    598  5.05788632e+000  5.00211625e+000
    599  5.16843515e+000  5.00239391e+000
    600  5.16648652e+000  5.00266740e+000
    601  5.12433945e+000  5.00286984e+000
    602  4.96332585e+000  5.00280416e+000
    603  4.94992268e+000  5.00271646e+000
    604  5.21233529e+000  5.00306351e+000
    605  5.00272630e+000  5.00306295e+000
    606  4.94057200e+000  5.00295983e+000
    607  4.82010830e+000  5.00265859e+000
    608  4.79874180e+000  5.00232321e+000
    609  4.87201981e+000  5.00210924e+000
    610  5.08101990e+000  5.00223860e+000
    611  5.00690173e+000  5.00224624e+000
    612  4.96632559e+000  5.00218754e+000
    613  4.94944635e+000  5.00210150e+000
    614  5.02003310e+000  5.00213071e+000
    615  4.92956368e+000  5.00201271e+000
    616  4.83731700e+000  5.00174535e+000
    617  4.85724841e+000  5.00151116e+000
    618  4.90390827e+000  5.00135322e+000
    619  4.77431699e+000  5.00098645e+000
    620  4.98243134e+000  5.00095652e+000
    621  5.09006814e+000  5.00110001e+000
    622  4.99474405e+000  5.00108980e+000
    623  5.01379244e+000  5.00111019e+000
    624  5.02384806e+000  5.00114662e+000
    625  4.94920181e+000  5.00106351e+000
    626  5.08853082e+000  5.00120324e+000
    627  5.02017809e+000  5.00123350e+000
    628  5.00301199e+000  5.00123633e+000
    629  4.88751007e+000  5.00105553e+000
    630  5.00529191e+000  5.00106225e+000
    631  5.14771919e+000  5.00129467e+000
    632  5.11381010e+000  5.00147270e+000
    633  4.94668955e+000  5.00138616e+000
    634  4.93514753e+000  5.00128168e+000
    635  5.02600310e+000  5.00132061e+000
    636  4.93077316e+000  5.00120969e+000
    637  4.76643479e+000  5.00084112e+000
    638  4.96296058e+000  5.00078175e+000
    639  4.92415694e+000  5.00066184e+000
    640  5.30840751e+000  5.00114269e+000
    641  4.97700152e+000  5.00110503e+000
    642  4.84236445e+000  5.00085777e+000
    643  4.97675780e+000  5.00082029e+000
    644  4.89360195e+000  5.00065380e+000
    645  4.99020272e+000  5.00063760e+000
    646  5.11838782e+000  5.00081987e+000
    647  5.02287675e+000  5.00085396e+000
    648  4.91216248e+000  5.00071709e+000
    649  5.20032124e+000  5.00102465e+000
    650  5.07231980e+000  5.00113433e+000
    651  5.02750948e+000  5.00117485e+000
    652  5.02434288e+000  5.00121038e+000
    653  5.28920280e+000  5.00165141e+000
    654  4.99329458e+000  5.00163863e+000
    655  4.84428427e+000  5.00139840e+000
    656  4.99065745e+000  5.00138203e+000
    657  5.10840463e+000  5.00154492e+000
    658  4.89639514e+000  5.00138512e+000
    659  5.25036735e+000  5.00176294e+000
    660  4.82084133e+000  5.00148881e+000
    661  5.09682137e+000  5.00163304e+000
    662  5.12841097e+000  5.00182455e+000
    663  5.01892267e+000  5.00185034e+000
    664  5.03971614e+000  5.00190736e+000
    665  4.71721854e+000  5.00147926e+000
    666  4.88261625e+000  5.00130079e+000
