1	4.136778
2	4.212841
3	4.263720
4	4.309199
5	4.352253
6	4.388848
7	4.422570
8	4.454155
9	4.485200
10	4.513337
11	4.540582
12	4.565889
13	4.591315
14	4.614167
15	4.637431
16	4.658593
17	4.680279
18	4.700439
19	4.719359
20	4.738844
21	4.756641
22	4.773902
23	4.791382
24	4.808576
25	4.824650
26	4.840879
27	4.856134
28	4.871933
29	4.885585
30	4.900258
31	4.914672
32	4.928751
33	4.942153
34	4.954879
35	4.968299
36	4.980645
37	4.992987
38	5.005246
39	5.017566
40	5.029311
41	5.040974
42	5.052218
43	5.062348
44	5.073223
45	5.083735
46	5.093674
47	5.103688
48	5.113421
49	5.123831
50	5.133857
51	5.143441
52	5.152939
53	5.161621
54	5.170874
55	5.179308
56	5.187898
57	5.196484
58	5.205449
59	5.213996
60	5.222551
61	5.230234
62	5.238072
63	5.245995
64	5.253384
65	5.260587
66	5.268415
67	5.276197
68	5.282655
69	5.289727
70	5.297100
71	5.304118
72	5.310936
73	5.317839
74	5.324995
75	5.331933
76	5.337548
77	5.343743
78	5.349851
79	5.355920
80	5.361931
81	5.368376
82	5.374697
83	5.380566
84	5.386468
85	5.392693
86	5.398608
87	5.404408
88	5.409994
89	5.415188
90	5.420781
91	5.425469
92	5.430934
93	5.436227
94	5.440926
95	5.446572
96	5.451921
97	5.456691
98	5.461291
99	5.466301
100	5.471412
101	5.475971
102	5.480533
103	5.485023
104	5.488767
105	5.494089
106	5.498506
107	5.502792
108	5.507575
109	5.511676
110	5.515741
111	5.520277
112	5.523939
113	5.528096
114	5.531542
115	5.535547
116	5.540031
117	5.544193
118	5.548574
119	5.552937
120	5.556640
121	5.560584
122	5.564123
123	5.567911
124	5.572102
125	5.576098
126	5.580037
127	5.583168
128	5.586653
129	5.590559
130	5.594779
131	5.598274
132	5.601832
133	5.605275
134	5.608462
135	5.611710
136	5.615568
137	5.618749
138	5.622194
139	5.625863
140	5.628923
141	5.632740
142	5.635603
143	5.639029
144	5.642036
145	5.645049
146	5.647611
147	5.651246
148	5.654293
149	5.657651
150	5.660924
151	5.664296
152	5.667698
153	5.670280
154	5.673496
155	5.676763
156	5.679226
157	5.682407
158	5.685523
159	5.688142
160	5.691351
161	5.694147
162	5.697350
163	5.699977
164	5.702787
165	5.705776
166	5.708412
167	5.711158
168	5.714000
169	5.716404
170	5.719445
171	5.722099
172	5.724826
173	5.727327
174	5.729977
175	5.732746
176	5.735354
177	5.737894
178	5.739887
179	5.742840
180	5.745262
181	5.747799
182	5.750238
183	5.753107
184	5.755556
185	5.757866
186	5.760146
187	5.762226
188	5.764943
189	5.767430
190	5.769814
191	5.772196
192	5.774871
193	5.777271
194	5.779513
195	5.781869
196	5.784159
197	5.786300
198	5.788457
199	5.790530
200	5.792724
201	5.794580
202	5.797204
203	5.799495
204	5.801606
205	5.804021
206	5.806116
207	5.808302
208	5.810847
209	5.812883
210	5.815198
211	5.817070
212	5.819275
213	5.821077
214	5.823772
215	5.825781
216	5.828160
217	5.830062
218	5.831901
219	5.834301
220	5.835877
221	5.838181
222	5.840103
223	5.841963
224	5.844152
225	5.846778
226	5.848832
227	5.850473
228	5.852799
229	5.854495
230	5.856354
231	5.858474
232	5.860210
233	5.862004
234	5.864081
235	5.866141
236	5.867812
237	5.869411
238	5.871335
239	5.873426
240	5.875414
241	5.877401
242	5.879658
243	5.881374
244	5.883503
245	5.885315
246	5.887431
247	5.889053
248	5.890634
249	5.892535
250	5.894560
251	5.896211
252	5.898325
253	5.900303
254	5.901965
255	5.903677
256	5.905793
257	5.907569
258	5.909531
259	5.910924
260	5.913052
261	5.914623
262	5.916752
263	5.918645
264	5.920577
265	5.922094
266	5.923640
267	5.925429
268	5.926752
269	5.928579
270	5.930210
271	5.932048
272	5.933814
273	5.935245
274	5.936787
275	5.938775
276	5.940189
277	5.941897
278	5.943449
279	5.945450
280	5.947185
281	5.949039
282	5.950535
283	5.952095
284	5.954029
285	5.955498
286	5.957319
287	5.959536
288	5.960874
289	5.962807
290	5.964235
291	5.965491
292	5.967066
293	5.968768
294	5.970669
295	5.972122
296	5.973365
297	5.975618
298	5.977126
299	5.978774
300	5.979682
301	5.981652
302	5.983203
303	5.985038
304	5.986480
305	5.988136
306	5.989400
307	5.991382
308	5.992918
309	5.994506
310	5.996032
311	5.997708
312	5.999307
313	6.000571
314	6.001826
315	6.003479
316	6.004770
317	6.006327
318	6.007633
319	6.009058
320	6.010686
321	6.012442
322	6.013642
323	6.014938
324	6.016388
325	6.018254
326	6.019664
327	6.021290
328	6.022543
329	6.024301
330	6.025494
331	6.027110
332	6.028993
333	6.030067
334	6.031563
335	6.033140
336	6.034491
337	6.035741
338	6.037291
339	6.038314
340	6.039914
341	6.041183
342	6.042942
343	6.044523
344	6.045696
345	6.047018
346	6.048400
347	6.050090
348	6.051319
349	6.052668
350	6.054624
351	6.056077
352	6.057063
353	6.058500
354	6.059909
355	6.061581
356	6.062903
357	6.064105
358	6.065600
359	6.067089
360	6.068437
361	6.069697
362	6.071064
363	6.072210
364	6.073484
365	6.074782
366	6.076139
367	6.077992
368	6.079204
369	6.080586
370	6.081959
371	6.083204
372	6.084449
373	6.086000
374	6.087435
375	6.088366
376	6.089952
377	6.091362
378	6.092735
379	6.093894
380	6.095345
381	6.096785
382	6.098177
383	6.099347
384	6.100895
385	6.102193
386	6.102923
387	6.104070
388	6.105263
389	6.106508
390	6.107688
391	6.109437
392	6.111036
393	6.112171
394	6.113895
395	6.114924
396	6.115990
397	6.117317
398	6.118586
399	6.119938
400	6.121266
401	6.122339
402	6.123673
403	6.124756
404	6.126298
405	6.127282
406	6.128696
407	6.129994
408	6.131746
409	6.132782
410	6.134165
411	6.135461
412	6.136515
413	6.137785
414	6.138765
415	6.140148
