0.000000	10000	0
0.000000	9755	245
0.083000	9555	442
0.166000	9345	652
0.249000	9143	851
0.332000	8933	1057
0.415000	8734	1250
0.498000	8515	1463
0.581000	8315	1653
0.664000	8108	1852
0.747000	7925	2029
0.830000	7755	2188
0.913000	7593	2341
0.996000	7411	2514
1.079000	7241	2672
1.162000	7077	2820
1.245000	6930	2954
1.328000	6792	3079
1.411000	6645	3212
1.494000	6503	3340
1.577000	6353	3469
1.660000	6192	3614
1.743000	6052	3734
1.825999	5900	3863
1.908999	5758	3986
1.991999	5633	4087
2.074999	5496	4206
2.157999	5376	4304
2.240999	5247	4410
2.323999	5119	4509
2.406999	5010	4602
2.489999	4909	4680
2.572999	4790	4774
2.655999	4676	4865
2.738999	4571	4951
2.821999	4460	5030
2.904999	4342	5125
2.987999	4243	5189
3.070999	4152	5254
3.153999	4057	5324
3.236999	3959	5392
3.319999	3876	5451
3.402998	3784	5508
3.485998	3697	5574
3.568998	3608	5624
3.651998	3514	5689
3.734998	3418	5762
3.817998	3330	5824
3.900998	3263	5860
3.983998	3202	5893
4.066998	3123	5936
4.149998	3042	5987
4.232998	2976	6024
4.315999	2910	6059
4.398999	2855	6074
4.481999	2788	6121
4.564999	2732	6156
4.647999	2668	6188
4.730999	2611	6219
4.814000	2540	6258
4.897000	2496	6268
4.980000	2439	6293
5.063000	2384	6320
5.146000	2322	6348
5.229001	2287	6350
5.312001	2230	6378
5.395001	2187	6397
5.478001	2138	6403
5.561001	2093	6420
5.644001	2051	6433
5.727002	2000	6453
5.810002	1949	6485
5.893002	1899	6502
5.976002	1862	6510
6.059002	1811	6529
6.142003	1766	6540
6.225003	1724	6548
6.308003	1689	6551
6.391003	1635	6573
6.474003	1597	6574
6.557003	1562	6578
6.640004	1532	6565
6.723004	1497	6565
6.806004	1460	6576
6.889004	1425	6578
6.972004	1389	6581
7.055005	1361	6571
7.138005	1324	6575
7.221005	1296	6575
7.304005	1271	6569
7.387005	1234	6586
7.470006	1202	6586
7.553006	1185	6577
7.636006	1154	6581
7.719006	1127	6569
7.802006	1107	6561
7.885006	1085	6553
7.968007	1063	6546
8.051006	1028	6550
8.134007	995	6548
8.217007	972	6542
8.300007	947	6537
8.383007	924	6530
8.466007	900	6517
8.549007	872	6505
8.632008	852	6488
8.715008	828	6490
8.798008	809	6484
8.881008	800	6456
8.964008	788	6437
9.047009	770	6427
9.130009	757	6405
9.213009	748	6371
9.296009	718	6370
9.379009	705	6353
9.462009	687	6344
9.545010	671	6333
9.628010	660	6315
9.711010	646	6301
9.794010	631	6291
9.877010	613	6275
9.960011	599	6265
10.043011	590	6245
10.126011	576	6226
10.209011	568	6208
10.292011	552	6193
10.375011	534	6183
10.458012	522	6168
10.541012	515	6148
10.624012	508	6123
10.707012	499	6086
10.790012	489	6071
10.873013	480	6054
10.956013	471	6032
11.039013	459	6014
11.122013	452	5998
11.205013	444	5971
11.288013	435	5952
11.371014	427	5930
11.454014	423	5901
11.537014	414	5889
11.620014	404	5872
11.703014	394	5856
11.786015	384	5845
11.869015	373	5829
11.952015	366	5813
12.035015	354	5808
12.118015	345	5788
12.201015	338	5772
12.284016	332	5753
12.367016	327	5729
12.450016	318	5713
12.533016	310	5693
12.616016	303	5668
12.699017	293	5664
12.782017	282	5662
12.865017	281	5639
12.948017	270	5623
13.031017	266	5600
13.114017	260	5580
13.197018	257	5551
13.280018	255	5531
13.363018	249	5504
13.446018	243	5480
13.529018	238	5456
13.612019	229	5442
13.695019	222	5425
13.778019	217	5403
13.861019	214	5386
13.944019	210	5369
14.027020	204	5356
14.110020	202	5327
14.193020	199	5300
14.276020	196	5272
14.359020	190	5255
14.442020	186	5228
14.525021	182	5205
14.608021	176	5185
14.691021	174	5166
14.774021	170	5143
14.857021	164	5131
14.940022	159	5108
15.023022	155	5086
15.106022	150	5078
15.189022	143	5054
15.272022	142	5028
15.355022	141	4999
15.438023	140	4976
15.521023	133	4957
15.604023	127	4939
15.687023	123	4924
15.770023	120	4915
15.853024	114	4903
15.936024	111	4888
16.019024	109	4873
16.102024	107	4846
16.185024	103	4823
16.268024	101	4811
16.351025	100	4793
16.434025	94	4776
16.517025	93	4757
16.600025	88	4741
16.683025	85	4728
16.766026	83	4715
16.849026	78	4694
16.932026	77	4676
17.015026	76	4658
17.098026	75	4640
17.181026	72	4628
17.264027	69	4602
17.347027	68	4571
17.430027	66	4558
17.513027	64	4545
17.596027	64	4525
17.679028	62	4508
17.762028	62	4485
17.845028	60	4469
17.928028	59	4449
18.011028	57	4428
18.094028	56	4414
18.177029	52	4381
18.260029	51	4371
18.343029	49	4338
18.426029	49	4315
18.509029	49	4277
18.592030	47	4259
18.675030	46	4241
18.758030	41	4223
18.841030	39	4203
18.924030	39	4189
19.007030	39	4175
19.090031	38	4154
19.173031	38	4137
19.256031	37	4118
19.339031	36	4102
19.422031	35	4084
19.505032	32	4065
19.588032	30	4052
19.671032	30	4033
19.754032	29	4017
19.837032	28	3995
19.920033	28	3975
