
47	40.600121	12.880723	54.116875	12.007959	49.063267	10.052809	
48	40.549522	11.546544	53.649658	10.552411	49.542267	9.546371	
49	40.779045	12.408930	53.456856	9.298823	49.105999	10.855560	
50	40.889763	11.675772	53.078056	10.056355	48.961250	12.229218	
51	41.046761	12.218601	53.410263	9.874118	48.754913	10.928455	
52	40.569572	11.326479	53.412117	10.071907	49.220783	11.898680	
53	40.783947	11.427704	53.250736	8.894891	49.329948	12.908869	
54	41.097801	10.857985	53.382885	9.068995	48.859371	11.886952	
55	40.843277	11.829650	53.791527	9.175266	48.822845	12.255976	
56	41.072365	10.632642	53.515430	8.248530	49.108047	10.920049	
57	41.025013	10.221383	53.491787	9.447114	49.047260	11.558694	
58	41.438580	11.465075	52.992126	10.575508	48.686737	11.048467	
59	41.499832	12.785396	53.202057	9.721613	48.427097	11.594152	
60	41.358784	12.999846	52.783901	10.889896	47.951805	10.906681	
61	40.966175	14.043197	52.991047	10.902020	47.546734	10.178830	
62	40.510010	13.680061	53.129864	10.226243	47.882473	10.653122	
63	40.417652	15.062146	53.454632	8.829537	48.175716	9.607589	
64	40.314648	16.073008	53.545017	7.580379	48.508568	8.109074	
65	40.070644	16.124790	53.792171	7.666962	48.113216	6.999582	
66	39.794060	17.441177	54.116634	6.804007	47.957424	7.930201	
67	39.499702	18.695179	54.399639	7.727927	48.128628	6.854136	
68	39.543789	17.788082	54.255016	8.512168	48.234634	7.645968	
69	39.803391	18.955353	53.915829	8.313844	48.671207	7.293720	
70	40.130047	19.387648	53.666862	7.824714	48.585270	5.825072	
71	39.824051	18.971632	53.708637	7.490210	48.162258	4.397222	
72	40.111423	19.120081	53.857052	8.679440	48.290272	3.498056	
73	39.978367	20.148798	53.738007	7.706933	47.986717	4.325605	
74	40.337994	19.597666	53.360176	7.239223	47.490849	4.986945	
75	40.323666	19.049553	53.701637	7.975889	47.159187	6.325017	
76	40.556515	17.770727	53.348141	8.043115	46.886539	5.242777	
77	40.180794	17.637749	52.874752	6.552372	47.012970	6.651441	
78	39.732624	18.158094	53.322681	6.619180	47.047935	7.120890	
79	39.482185	17.925701	53.258938	5.878429	47.004589	6.093179	
80	39.539955	18.552275	53.538631	5.448442	46.548275	6.547594	
81	39.323544	17.532660	53.935364	4.790729	46.961136	7.564967	
82	39.518227	18.489836	54.136646	5.177539	47.268238	8.589098	
83	39.121136	18.283321	53.851616	3.794156	47.463589	9.487391	
84	39.086830	17.603477	53.494801	3.314453	47.233326	10.615159	
85	39.422867	16.454948	53.059395	3.178127	47.034344	10.521818	
86	39.859131	16.516792	53.125526	2.389205	46.849846	9.950286	
87	40.221329	16.832552	52.674122	2.965212	46.570351	10.710558	
88	39.942230	17.988853	52.275925	3.444783	46.795586	11.861501	
89	39.912437	16.594549	51.801167	3.261739	47.038227	12.158216	
90	39.949856	17.715408	52.020821	2.857578	46.891697	11.121512	
91	40.253368	17.312391	52.112564	3.495301	47.216988	9.721248	
92	40.272774	16.693220	52.115818	2.431818	47.367069	9.285522	
93	39.899548	15.862646	52.411865	1.882953	47.473072	7.942609	
94	39.736328	17.341667	52.650070	1.698814	47.647312	9.118972	
95	39.761608	16.009394	52.256981	0.541277	47.561359	7.887976	
96	39.335903	15.991424	52.513298	2.010739	47.970631	8.424915	
97	39.378712	15.101041	52.625835	0.540495	47.998264	7.863536	
98	39.674736	15.304395	52.713783	0.329432	47.918648	7.436199	
99	39.331505	13.815094	52.448002	1.154653	48.180874	6.470229	
100	38.845119	13.370980	52.133652	0.476916	47.977604	6.565889	
101	38.864281	13.894793	51.863335	1.603515	48.091148	6.618004	
102	39.358345	13.035857	51.399982	2.946438	48.578537	5.978537	
103	39.653366	14.530593	51.640755	2.932429	48.186089	5.947473	
104	39.468288	15.834148	51.381447	3.027454	48.027836	6.258539	
105	39.743793	17.062447	51.641804	4.169015	47.737518	5.195825	
106	39.370731	18.493658	51.957787	4.740300	47.996952	5.844612	
107	39.405987	18.201969	52.193947	5.248156	47.806816	5.153020	
108	39.515007	19.670670	52.231564	4.485886	47.413868	6.539827	
109	39.923931	18.446939	52.703167	4.525923	47.488869	5.645960	
110	39.950718	18.957848	52.775219	5.057799	47.485668	6.305067	
111	39.980244	17.858141	53.222340	5.179661	47.616047	6.830585	
112	39.635376	17.853228	53.584431	4.133040	47.623375	6.414122	
113	40.051064	18.967598	53.215179	4.558974	47.403206	7.256296	
114	40.154804	19.588245	52.776703	3.484599	47.540237	7.463849	
115	39.834976	20.986954	52.441750	4.463090	47.375786	7.245674	
116	40.107723	21.855877	52.630318	5.841408	47.451843	6.962442	
117	40.030670	22.257105	52.176109	5.683784	47.256012	7.868490	
118	39.629398	21.876625	52.042065	5.959799	47.657612	8.683881	
119	39.522045	22.885153	51.776054	4.541946	47.782875	7.983642	
120	39.687840	22.555044	51.339836	4.883113	47.955982	7.109884	
121	39.204784	21.981920	51.449856	4.664613	48.302425	7.857253	
122	39.218475	21.447058	51.061569	5.787787	48.636982	8.445381	
123	38.984825	22.321699	51.122974	6.428458	48.291111	7.914726	
124	39.400539	23.776834	51.300663	6.045158	48.766285	6.968348	
125	39.347572	24.092819	51.443474	6.194102	48.886604	8.407686	
126	39.070656	22.955200	51.633171	4.917434	49.234684	8.287588	
127	38.619030	22.436338	51.416740	3.743442	48.853012	8.217548	
128	38.274628	22.116457	51.598690	2.743832	48.926083	9.455260	
129	38.484741	21.502205	51.712116	2.979744	48.641705	8.216057	
130	38.514675	22.669699	51.219772	3.498673	48.549809	8.573961	
131	38.644642	21.179920	50.849049	3.853094	48.810787	9.198322	
132	39.077625	19.754845	50.772137	2.760947	49.015179	10.075533	
133	38.766556	20.683853	50.433216	4.157626	48.546585	8.693597	
134	39.064980	20.024513	50.894123	4.814637	48.793816	9.277911	
135	38.634506	20.818352	50.853252	6.280664	49.181660	8.423252	
136	38.435291	21.424730	50.901546	7.100294	49.598858	8.650339	
137	38.396336	21.662018	51.090729	7.689275	49.137573	9.914710	
138	38.468876	22.573395	50.733620	8.334372	49.276211	10.244247	
139	38.761703	23.554586	50.972980	7.902183	48.990063	10.040676	
140	39.196110	22.098284	50.590160	7.697944	48.736042	8.793552	
141	39.120132	22.421482	50.519272	6.630497	48.749542	9.388723	
142	39.369595	22.706230	50.759663	6.312473	48.614281	8.458853	
143	39.673683	22.580750	50.891655	6.733480	48.618439	7.946217	
144	39.762772	22.296028	50.577667	6.414814	48.805420	7.797943	
145	39.283165	23.777668	50.874744	6.347772	48.815235	7.578183	
146	39.472553	22.680481	51.166214	6.641042	49.039612	7.600049	
147	39.160473	22.052824	51.305771	6.886826	49.536430	6.266023	
148	38.685810	22.815500	51.348114	7.542169	49.597683	6.056507	
149	38.505249	24.189503	51.652340	6.516315	49.862926	4.808812	
150	38.486687	24.689022	52.129890	7.249527	49.573723	5.168160	
151	38.695629	25.100330	51.871281	6.705302	49.678761	4.068542	
152	39.074413	24.025888	51.439289	7.315263	49.378620	3.003947	
153	39.391918	22.541805	51.682922	5.845849	49.540489	4.196518	
154	39.236279	23.735060	51.276188	6.887448	49.307602	5.518445	
155	39.661133	24.154797	51.139660	7.075496	49.005722	4.048182	
156	40.137280	23.889286	50.861385	6.288923	48.935925	3.507990	
157	39.932545	23.071363	51.026405	7.147543	49.275681	2.538169	
158	39.590458	23.241024	50.795433	7.391231	49.486416	1.083198	
159	39.483116	22.984081	50.924152	7.491020	49.910072	1.464363	
160	39.085453	22.105377	51.043320	7.468626	50.387215	0.520685	
161	39.207722	23.362051	51.401581	8.371411	50.778316	1.724252	
162	39.247017	23.977957	51.767315	7.780227	50.321426	0.603057	
163	39.207443	24.430193	51.651363	6.619511	50.013348	1.278848	
164	38.837997	23.717800	51.522255	7.644241	50.475918	0.105634	
165	39.264626	23.791111	51.898373	7.456109	50.708710	0.579438	
166	38.796806	24.939474	51.909409	6.524780	51.155342	0.639371	
167	38.550011	26.183493	51.666473	6.714965	51.215229	1.800199	
168	38.562481	27.315222	51.662083	8.041875	50.844193	2.858859	
169	38.893581	25.893137	51.664158	9.501334	51.318897	1.855505	
170	39.201611	26.139412	51.728512	10.978618	51.731647	1.013263	
171	39.485229	26.107500	51.736164	10.009590	51.950104	0.351909	
172	39.897240	24.905401	51.875793	9.201294	51.761002	1.499561	
173	40.235909	23.492201	51.944099	10.045094	51.811050	2.662312	
174	39.737282	23.992550	52.082939	11.206066	52.182468	1.192113	
175	39.581520	23.587439	52.122047	10.037859	51.921745	0.907018	
176	39.959995	23.295956	51.627525	10.583519	52.185940	1.954671	
177	39.949112	22.233669	51.935200	11.167360	52.327061	2.178026	
178	39.789684	22.395248	51.877159	9.991505	52.412052	1.747648	
179	40.215046	23.751608	51.715393	8.961553	52.052490	1.925471	
180	39.987236	23.062485	51.514450	8.463056	52.349869	2.541790	
181	39.692184	23.778320	51.679932	9.041033	52.697868	3.123572	
182	39.683365	23.055147	52.052673	8.090610	52.789246	2.967013	
183	39.215057	24.381495	51.646027	7.431315	53.102394	3.375325	
184	38.767654	25.529133	52.138668	7.340867	53.000519	4.139915	
185	38.808514	24.787323	52.524975	7.127367	52.783318	5.422966	
186	38.827240	23.821903	52.850739	6.951897	52.910080	4.050174	
187	39.136097	24.699486	52.599991	7.283663	53.314522	4.920837	
188	39.297012	24.248856	53.078957	7.701783	53.648319	6.271780	
189	39.249622	24.950274	52.762959	9.001129	53.220417	6.441516	
190	39.157761	24.747391	52.584820	10.118803	53.386532	7.022756	
191	39.404251	24.194126	52.262928	9.776575	53.419369	5.610457	
192	39.778873	23.692654	52.622025	10.836876	53.280888	4.435234	
193	39.336933	23.985632	53.060093	10.599706	52.940598	5.050168	
194	39.012974	23.423092	52.705585	9.978562	52.552071	3.829033	
195	39.039948	22.521820	52.540150	9.649988	52.942856	2.466980	
196	38.778198	23.848482	52.385624	10.851109	52.833000	2.794192	
197	38.319912	23.007887	51.936012	10.582660	52.659286	2.940835	
198	37.989986	22.986328	52.161407	11.859785	52.213001	4.300246	
199	38.356590	22.212357	52.471012	10.607197	52.309544	3.147545	
200	38.149422	22.271408	52.292770	11.635157	52.064205	1.970542	
201	38.328621	23.249523	52.732014	12.457148	52.207767	2.423915	
202	38.023724	22.107864	52.433701	12.221874	52.530067	2.211259	
203	37.878242	22.474337	52.747269	11.021115	53.015034	1.726840	
204	37.536289	21.431107	52.280941	11.020300	53.004417	1.569742	
205	37.557331	20.573889	52.472473	10.128797	52.643269	0.300766	
206	37.630466	21.424034	52.283871	10.727700	52.821243	0.392707	
207	37.988888	20.763844	52.287022	12.124758	52.808472	0.396743	
208	37.960152	21.893179	52.633636	11.625719	52.756695	1.442172	
209	37.989132	22.735443	52.744228	12.710448	52.746849	2.303143	
210	38.324104	22.040501	52.506104	13.116923	52.257893	3.234071	
211	38.743580	21.585934	52.243435	12.300542	51.842052	2.364366	
212	38.567444	21.312084	52.206963	12.763710	52.010292	3.407897	
213	38.758587	20.610569	51.813637	11.925219	52.177776	2.170303	
214	38.427258	19.809959	51.534611	12.579999	52.633636	0.696719	
215	38.566048	19.369526	51.755974	12.227263	52.315372	1.578354	
216	38.846283	18.032942	52.167606	13.601566	52.397392	2.501981	
217	39.338852	17.055113	52.051510	15.015575	52.362274	1.077322	
218	39.536724	15.586735	51.684456	13.613379	52.482399	0.153366	
219	39.825043	16.472404	51.679451	12.635151	52.830303	0.375732	
220	39.857040	17.741909	51.497955	12.854952	52.801044	1.364477	
221	39.908367	16.605898	51.844448	12.560185	52.642792	2.781255	
222	39.877560	16.813168	52.120407	12.479766	53.017277	2.836479	
223	39.898849	17.265125	51.655136	13.662215	53.490208	1.442670	
224	39.835068	16.771040	51.582146	13.060469	53.112385	1.301443	
225	40.218857	16.001141	51.185589	11.984316	52.775013	2.183082	
226	40.018600	17.453178	50.790241	13.221929	52.978939	2.680661	
227	40.296535	18.631245	50.785442	12.833722	53.373665	3.779652	
228	40.736313	17.946898	50.621124	11.778352	53.764565	4.538571	
229	40.358871	17.362442	50.678749	10.341617	54.047291	4.434131	
230	40.446453	18.424820	50.387096	9.782885	54.047451	3.300819	
231	40.827667	18.958738	50.162384	8.726360	53.739876	4.435082	
232	40.540421	19.013334	50.063885	10.216486	54.072964	5.738855	
233	40.198975	19.248270	49.664032	9.058882	53.754566	4.586195	
234	40.604065	18.264088	50.156544	8.294290	54.181145	3.110947	
235	40.563145	19.650448	50.329117	8.901625	54.348473	4.595682	
236	40.704868	20.244244	50.517082	7.589436	54.589725	3.638310	
237	40.534195	19.415405	50.182152	8.385813	54.461426	3.133103	
238	40.320114	18.368933	49.867561	6.886247	54.772781	2.812743	
239	40.554550	19.798058	49.831585	7.238373	54.933327	1.337803	
240	40.457798	19.660234	49.996048	7.995993	54.933910	2.127194	
241	40.283295	20.540710	50.332462	8.138484	54.865910	0.846866	
242	40.337669	20.336840	50.103130	6.882005	54.944855	0.363743	
243	40.494942	19.556862	50.209831	5.732116	54.907227	1.273782	
244	40.965405	20.606306	50.338657	6.731423	54.714329	1.778972	
245	41.046246	19.393967	50.741291	5.280405	54.980186	1.758717	
246	40.722557	19.111635	50.678028	3.926315	55.345276	0.540177	
247	40.534271	20.123543	50.747841	4.761187	55.573597	0.117938	
248	40.145683	20.296654	50.862518	4.729995	55.339542	1.314481	
249	40.394451	20.975431	50.519455	5.044807	54.851196	0.163814	
250	40.843338	21.765749	50.278831	6.039412	55.179222	0.562072	
251	40.411480	22.170080	49.805370	4.608834	54.694775	0.901041	
252	40.611801	21.103502	50.116165	6.094553	54.358334	1.124490	
253	40.435116	22.458500	49.952858	6.670414	54.181396	1.608839	
254	40.897137	21.199478	49.819012	8.022907	54.332550	3.039838	
255	41.374516	20.233761	49.575901	8.338834	54.728554	2.815890	
256	41.075909	18.955090	49.358589	8.647629	55.215874	1.962742	
257	41.244640	19.235867	49.076958	10.044678	54.926270	3.308928	
258	40.934357	18.013603	49.092304	8.823739	55.121910	2.663063	
259	41.384308	17.248720	49.187454	8.070971	55.153801	1.196094	
260	40.934662	16.961468	49.079453	6.783909	54.785698	2.560917	
261	40.896343	16.246170	49.275829	7.409002	54.955250	2.321934	
262	40.642227	17.249565	49.322956	7.627071	55.001476	3.413291	
263	40.714588	18.589752	49.207634	7.028217	55.176971	2.237317	
264	40.516117	18.489813	49.190407	7.981805	54.833195	3.452732	
265	40.853302	18.524469	48.748127	8.548449	54.816391	2.771729	
266	40.967739	19.465324	48.699596	8.649562	54.521587	3.826010	
267	41.350483	20.765581	48.385815	8.928174	54.361816	3.087117	
268	41.357903	21.526163	48.654022	8.209857	54.262291	3.333644	
269	41.546024	21.385523	48.780846	8.739141	54.439388	4.795423	
270	41.729424	20.717743	48.338474	8.993825	54.822163	3.571166	
271	41.912235	19.849459	48.479259	10.153101	54.886436	2.525757	
272	42.014870	18.981102	48.684128	9.510909	54.797318	2.694314	
273	42.058434	19.728643	48.946896	8.619652	55.167229	2.999684	
274	41.823551	19.593060	49.361786	8.248062	54.960564	3.096239	
275	41.836533	19.945375	49.739071	9.452448	55.133163	3.761979	
276	41.890900	20.410309	49.813133	10.316626	54.947975	3.582242	
277	41.533752	20.147173	49.765007	10.686182	55.303169	3.111988	
278	41.132820	18.982506	49.678196	10.180532	55.714546	3.930151	
279	41.243317	17.552469	49.971218	10.374217	56.133812	2.759630	
280	41.179848	16.341228	50.396488	9.813750	56.023716	4.205670	
281	41.199268	17.504057	50.513664	10.630224	56.016228	2.861385	
282	40.732941	18.222506	50.694443	12.012644	56.082806	2.185460	
283	40.323975	18.039322	50.682495	11.918133	55.601364	3.450841	
284	40.193283	18.452579	51.082161	13.236749	55.715237	4.353742	
285	39.980377	18.097471	51.288887	13.201913	55.944447	5.559293	
286	40.226353	19.288229	51.621601	13.802267	55.764565	6.528951	
287	39.869698	20.206797	51.688072	14.543496	56.204029	5.444642	
288	39.981968	19.482576	51.351036	14.239645	56.074135	4.641570	
289	40.338093	19.598625	51.142254	13.725861	55.894123	5.149288	
290	40.406189	19.322105	50.861115	12.585868	55.488304	5.733595	
291	40.612862	19.469929	50.682041	12.679551	55.980331	6.589978	
292	40.794762	20.745329	50.596695	11.627492	56.156612	7.229973	
293	40.987072	19.293299	50.869682	10.822031	56.404430	6.563190	
294	41.265453	19.900045	51.259190	10.741898	56.025181	5.327035	
295	41.730461	20.185890	51.425411	11.700293	55.707779	5.294449	
296	41.731377	18.890509	50.936451	12.315852	56.098118	4.796357	
297	42.049412	18.435362	50.781532	11.975353	55.835552	4.012965	
298	42.429928	17.989820	50.634254	11.405670	55.834175	4.435950	
299	42.188789	18.476116	50.481560	11.914683	55.386497	3.615134	
300	42.074047	17.003138	50.026180	12.919648	55.454399	3.228633	
301	42.179779	16.540392	50.364178	11.915168	55.495350	2.809550	
302	42.100544	16.551510	50.516804	12.274639	55.184509	3.097363	
303	42.428204	15.057652	50.048019	13.598991	55.017467	2.906736	
304	42.657269	14.571560	50.139938	12.412565	54.862141	4.266882	
305	43.027046	13.305813	50.194649	12.845352	54.788681	3.790866	
306	43.355682	14.644828	50.629654	14.229733	55.071819	2.970484	
307	43.214218	15.721203	50.732132	15.640431	55.108246	3.750351	
308	43.047161	16.798464	50.734535	15.576489	55.039509	3.444297	
309	42.884655	17.015669	50.604099	15.379352	55.134441	4.006553	
310	42.521317	16.986265	50.288849	15.608632	55.542492	5.188849	
311	42.039051	16.284924	50.539726	16.036938	55.686531	4.979598	
312	42.213802	15.581506	51.002911	15.469556	55.344467	3.962419	
313	42.580956	16.973482	50.529945	14.950565	54.994629	5.102742	
314	42.125771	18.470238	50.787331	15.818784	54.900108	3.811339	
315	42.474255	18.938717	50.349369	14.479665	54.540993	5.202460	
316	42.959278	19.373119	49.915928	13.349478	54.554356	5.257285	
317	43.373444	20.439978	49.571331	14.082731	54.929489	4.785162	
318	43.864899	20.880779	49.089725	13.911755	54.578255	4.627116	
319	43.416546	19.800795	49.545734	14.947658	54.402229	6.036211	
320	43.012840	20.439529	49.569069	14.097084	54.804134	6.364721	
321	43.365833	19.975260	49.311241	15.509550	55.096134	5.792803	
322	43.448467	21.156925	49.720844	14.020076	54.750504	6.864666	
323	43.237099	20.810877	49.635307	15.387532	54.807907	7.413107	
324	43.564201	22.028931	50.120960	14.214653	54.851204	8.590756	
325	43.777966	22.021366	50.267704	13.007468	54.613575	9.048478	
326	43.633003	20.997765	50.201759	13.686313	54.534233	9.442322	
327	43.360741	22.284473	50.131378	14.746118	54.617867	8.766639	
328	43.295681	23.057434	49.989372	15.687656	54.608204	8.891350	
329	43.683319	23.889669	50.459412	16.249033	55.070831	8.327949	
330	43.695557	24.832619	50.418175	16.363152	55.036758	8.795717	
331	44.005875	25.156792	50.237633	17.194632	55.376080	7.472939	
332	43.593189	25.529974	50.297085	17.244438	55.676750	7.575764	
333	43.977367	24.567396	49.887318	16.705074	55.226521	6.922884	
334	43.843231	24.154682	49.879807	16.646742	55.642769	6.013578	
335	43.797161	24.461681	49.938793	16.401165	55.352386	7.310323	
336	44.202808	25.775476	50.208786	14.931137	55.763939	7.001192	
337	44.465527	24.416622	50.524857	15.155519	55.619156	5.651432	
338	44.728878	24.811579	50.047466	13.722308	55.742439	4.205413	
339	44.835770	26.162489	50.521221	14.282108	56.224598	5.036172	
340	44.987038	27.087732	50.188152	13.253206	56.534889	5.412926	
341	44.882690	28.195488	50.673347	12.560211	56.109791	4.702891	
342	45.138084	26.802252	50.236000	13.805451	55.611214	5.589129	
343	44.725578	27.012878	49.906811	14.727283	55.590374	6.073506	
344	45.222733	28.287956	50.253922	15.782394	55.286030	5.077394	
345	44.833969	28.408396	49.985199	15.284818	55.249653	4.331058	
346	44.444302	29.343184	50.251686	13.864016	55.481194	5.456156	
347	44.309036	30.727974	50.216373	14.497969	55.743114	5.614270	
348	44.626575	30.247599	49.943867	14.803520	55.416862	4.589007	
349	44.515324	31.389225	49.955265	15.290417	55.593876	4.809520	
350	44.455276	30.465899	50.401974	16.286901	55.624760	4.736745	
351	44.182991	31.625229	50.026855	15.890447	55.944748	3.528498	
352	44.005386	31.346933	49.613609	15.608427	55.975014	4.947888	
353	43.557205	31.695898	49.168655	16.872028	55.901260	4.159785	
354	43.822071	30.576536	48.952179	17.199059	55.404476	4.187564	
355	44.230583	30.147654	48.462788	16.398035	55.277599	4.954340	
356	43.904060	30.792843	48.204185	14.930839	55.093273	5.736053	
357	43.943962	29.388948	48.309322	14.980927	55.472218	5.133793	
358	44.247662	29.329895	48.367489	14.227131	55.674271	6.061148	
359	44.702728	28.253088	47.941578	13.934036	56.173183	5.921228	
360	44.859882	27.249561	47.716656	14.695097	56.154018	5.239844	
361	45.059166	26.454859	47.826935	15.198564	56.012039	5.524621	
362	44.991329	26.500668	47.762486	14.106091	56.383999	4.981866	
363	44.826477	27.997921	47.748283	12.646330	56.110775	4.803743	
364	44.986004	29.256634	47.795921	11.735785	56.047356	5.770049	
365	45.310497	30.497929	47.903439	11.473829	56.442146	7.252424	
366	45.299397	29.968966	47.476147	12.226549	56.657726	5.870058	
367	45.091839	29.706833	47.025158	12.043603	56.510979	6.087227	
368	45.325283	28.334370	46.810570	10.742476	56.233017	6.852095	
369	45.443237	28.094812	46.582726	10.109471	56.461201	7.920121	
370	45.664402	29.091639	46.313808	9.524222	56.720299	8.313106	
371	45.552902	29.412949	46.200535	8.976782	56.625008	7.240149	
372	45.054768	28.917309	46.347481	9.859183	57.039673	7.501201	
373	44.904449	28.179251	46.471649	11.265338	56.840378	8.750637	
374	45.146301	28.287130	46.126129	10.804342	56.620468	7.763522	
375	44.658653	27.252153	46.002110	11.443377	56.911983	7.906241	
376	44.888786	26.995775	45.504955	11.660534	56.541542	6.527332	
377	44.861618	26.679945	45.881359	11.468023	56.938843	7.950793	
378	44.702496	26.836988	46.120640	12.489495	56.451942	6.753905	
379	44.326351	27.828699	46.075245	12.031110	56.245174	5.739146	
380	44.561779	26.910400	46.361397	12.376932	56.546200	5.274868	
381	45.019264	26.177866	46.751823	11.909512	56.869843	5.060773	
382	45.401722	25.475874	47.106247	10.941937	56.430073	6.158162	
383	45.374035	26.396135	47.511517	10.039034	56.731495	6.652944	
384	45.433495	26.328739	47.890903	8.687977	57.040298	5.984567	
385	45.484234	27.275173	47.496113	9.665687	56.595490	7.149293	
386	45.681606	27.071459	47.383305	8.503524	56.563198	7.143910	
387	46.080067	27.082516	47.742489	7.930874	56.625561	7.231567	
388	45.990906	26.614899	48.007835	7.577126	56.294144	8.140305	
389	46.290356	25.179251	47.689846	8.670193	56.286575	8.693686	
390	46.745434	24.486845	47.208237	7.279003	55.913349	8.901402	
391	47.141415	23.302734	46.714588	8.046171	56.165535	8.911645	
392	47.473183	24.497940	46.796574	8.446405	55.876942	10.321085	
393	47.703873	25.939064	47.216404	8.022936	55.436756	9.279930	
394	48.087482	24.892809	46.920517	7.868848	55.896446	10.514450	
395	48.505417	24.499765	47.277275	8.012959	56.076237	11.864377	
396	48.189857	24.982153	47.495205	6.822935	56.312202	10.869106	
397	48.067982	25.082983	47.417065	5.477417	56.721283	11.048717	
398	47.708588	24.624592	47.009338	4.297774	56.567707	11.798805	
399	47.863667	24.296276	47.395760	3.028944	56.241497	11.455290	
400	48.094517	24.812469	47.639576	3.426350	56.071716	11.736064	
401	48.171925	23.956802	47.897472	4.380432	55.850464	10.390456	
402	48.546280	24.140091	47.877480	3.483743	55.682549	11.589816	
403	48.964302	23.544371	48.105606	3.425984	55.245857	10.277817	
404	49.274033	24.212902	47.854496	3.096411	55.142036	10.442600	
405	49.070633	22.883455	48.005760	2.518788	55.051964	11.782900	
406	48.662033	22.677353	48.286316	3.530730	55.498016	11.348013	
407	49.022541	21.727722	48.331596	2.595989	55.379147	11.375476	
408	48.861668	20.431942	48.274071	1.272614	54.893829	10.797334	
409	48.643410	19.199080	48.393948	2.737923	54.614918	9.412769	
410	48.382950	19.567423	48.120262	2.018836	54.625458	9.356758	
411	48.495533	18.920197	48.342533	0.706216	54.891418	9.413080	
412	48.930374	18.605259	48.024117	1.073869	54.656952	10.185403	
413	48.889633	19.872515	48.489532	1.348329	54.382065	10.732256	
414	48.536507	18.980305	48.926750	0.615784	54.746815	9.967779	
415	48.614471	19.467945	49.372215	1.918981	55.051392	11.081965	
416	48.122173	18.574823	48.968300	2.090068	54.669704	12.489393	
417	48.520763	17.815844	49.456326	2.546875	54.486740	12.876724	
418	48.786060	17.943680	49.214699	1.417975	54.086052	11.426607	
419	48.463356	19.324871	49.682682	1.103704	53.806137	12.457783	
420	48.515182	20.387918	49.754539	1.372278	53.528534	12.254954	
421	48.721119	19.814363	49.560646	1.371167	53.301689	12.639248	
422	48.241154	18.811932	49.434803	2.041273	53.135010	14.020854	
423	48.229080	19.083467	49.371674	1.233838	52.637108	14.916577	
424	48.633656	19.309933	49.717999	2.642785	52.232914	14.256063	
